,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
mu[1],2.8208275691717626,0.004651384917925777,0.24942013987461578,2.3896996473052297,2.7039188364110593,2.7905178448193393,2.887456892038109,3.4658583266793634,2875.4013757616003,1.0017769554182405
mu[2],2.9302043702502782,0.006101506233475462,0.3096568515967806,2.5324446196511055,2.7690287379231115,2.8363862772754684,3.0112809097014672,3.7766742564892706,2575.6525015403136,1.001746439041324
mu[3],2.8949227778308333,0.00410557191976473,0.21134541523806336,2.6043785226008715,2.7741660828334513,2.835125506784858,2.9738908573058564,3.4472299890954874,2649.9539890927213,1.0016494481810043
alpha[1],0.375521241896887,0.006749530269686522,0.44685394207109863,0.0005694684910890496,0.048702975895367887,0.21087331921115546,0.5406074389565275,1.6056743403837683,4383.127342933327,1.000394958726314
alpha[2],0.5375078043353634,0.010171932872744255,0.6618155896494095,0.0005942335336667059,0.0629783566446408,0.27996695406468697,0.7636994941602598,2.4125621755551627,4233.182726185671,1.0004173085922754
alpha[3],0.6717354922101229,0.009190279274943541,0.5752752920070064,0.001483562131506144,0.1438376571903291,0.541764145193803,1.1159882273697672,1.866735965954077,3918.2669876521736,1.0003950731584461
alpha[4],1.2039677789129863,0.012644988470912636,0.7869538832374091,0.007266899357768265,0.48239261558185953,1.2251825530543832,1.8477473381283431,2.570232546414103,3873.126574796575,1.0001614542903015
alpha[5],0.4165878951768268,0.009349975908900073,0.5804954423711179,0.0004731501011167171,0.04368627756630444,0.18869469747430317,0.542272822640349,2.1153653597101876,3854.576283128187,0.9997730180861601
kappa,0.25005252480502155,0.0049451670674212035,0.2242223436697139,0.011302968439367005,0.08144960497129375,0.18395016917878665,0.35469715632389187,0.8263259077958567,2055.870896727982,1.0032758459956552
y[1],72.16615901783959,0.436759222920441,26.03376911740869,30.537915107779725,55.446933466081646,69.00212121912588,84.40419476472056,133.1062096364887,3552.9568136975045,1.001378288415578
y[2],65.05214148043582,0.39159432519106296,23.030690183264465,25.50320237052881,49.66759844753105,63.20677135286464,77.68630284290079,117.05256408533319,3458.9248544868265,1.0009964185916542
y[3],53.22488066223741,0.3239430694210634,19.191115034913942,19.7544467025231,40.30878324861361,51.8448914757502,64.10805858218315,95.83082464904979,3509.643720735234,1.000021487906645
phi_mu,1.5965129050101292,0.013320470168741617,0.8104511009074915,0.1101830221609294,0.9522940746493752,1.6784267278016136,2.2220634517549107,3.041695175436577,3701.8134115974512,0.9991766948413618
phi_tau,3.626462961465795,0.10312953991611837,6.613614967815396,0.0889914529689754,0.9832571250835795,2.0949245247689063,4.0816558685851545,15.750921688995357,4112.554387937745,0.9994924169408492
phi_eta,0.5311549092719349,0.007720251276238615,0.4744354367795978,0.014702089219407494,0.17102130858630196,0.3935116232723662,0.7570463645399286,1.7591872827741861,3776.5163437942756,1.0006878149895444
tau,59.56734539023733,0.4707170113890384,29.162506825141485,21.31755113948995,38.86650365084135,53.60318615954762,73.35481768812465,131.8085200607115,3838.220489544767,0.9994517702603891
convolution,193936.58646076106,3973.356224176621,249989.91333807656,5898.970788900104,51435.16425045921,116136.47382353348,242459.97531057536,844853.4518622947,3958.4937774335694,0.9995925123650864
"prediction[1,1]",72.16615901783959,0.436759222920441,26.03376911740869,30.537915107779725,55.446933466081646,69.00212121912588,84.40419476472056,133.1062096364887,3552.9568136975045,1.001378288415578
"prediction[2,1]",72.16615901783959,0.436759222920441,26.03376911740869,30.537915107779725,55.446933466081646,69.00212121912588,84.40419476472056,133.1062096364887,3552.9568136975045,1.001378288415578
"prediction[3,1]",72.16615901783959,0.436759222920441,26.03376911740869,30.537915107779725,55.446933466081646,69.00212121912588,84.40419476472056,133.1062096364887,3552.9568136975045,1.001378288415578
"prediction[4,1]",72.16615901783959,0.436759222920441,26.03376911740869,30.537915107779725,55.446933466081646,69.00212121912588,84.40419476472056,133.1062096364887,3552.9568136975045,1.001378288415578
"prediction[5,1]",72.16615901783959,0.436759222920441,26.03376911740869,30.537915107779725,55.446933466081646,69.00212121912588,84.40419476472056,133.1062096364887,3552.9568136975045,1.001378288415578
"prediction[6,1]",72.16615901783959,0.436759222920441,26.03376911740869,30.537915107779725,55.446933466081646,69.00212121912588,84.40419476472056,133.1062096364887,3552.9568136975045,1.001378288415578
"prediction[7,1]",123.29632045233284,0.6075854363162412,37.08031549763519,60.65372609633414,98.65846546980059,119.51976941927744,142.54099402948367,209.75665036439204,3724.535607609855,1.001042867982139
"prediction[8,1]",159.58555562352197,0.7489736368856164,45.2126414963628,85.39722044822815,129.28301140947016,154.47345574923145,183.514622338767,265.8045628290506,3644.069903539242,1.0011088377166861
"prediction[9,1]",179.18644156355086,0.795314681734917,48.17913866727381,96.90555957701152,146.77718191404227,174.33567319954653,205.51818009534037,290.71120590895106,3669.780288636346,1.000796450170508
"prediction[10,1]",228.16598953025834,0.9299703584876812,56.38481004873709,135.20068461347574,190.61161903280777,221.78840911119772,259.0039068329488,360.62779994505684,3676.089115049309,1.0004015163775415
"prediction[11,1]",269.98245902022967,1.040584903448262,63.68087675944919,162.55806804744054,226.71482349889925,264.2832425139261,306.12329448693663,418.50633051673105,3745.096618124432,1.0003300695535002
"prediction[12,1]",326.2351619926131,1.1806762617521227,72.5695203720868,203.8474529004274,276.7347483471833,319.4222822816529,367.7570284405856,492.5476815616843,3777.868547267328,1.000105062975374
"prediction[13,1]",403.5036645163683,1.3860528811414723,85.70004758333607,258.92559876388856,344.2513140548229,394.3627044229572,451.9249572855226,601.8185024033138,3822.984403455182,0.9998538902430385
"prediction[14,1]",494.0706764652424,1.6143115328148796,100.17407527618269,326.41932840756795,424.7467503708212,484.62367272416134,551.4967074180126,726.7434752865304,3850.667196898611,0.9997611257610047
"prediction[15,1]",586.6566157148641,1.8356620224181968,114.24909614172567,394.68438437926676,507.52227014298853,575.9383823614226,652.2148141234529,852.7686068403253,3873.647520193571,0.999630309181672
"prediction[16,1]",778.1872235970145,2.4996659160785715,155.6227024791997,522.7339476209795,671.591248309626,760.7481978180793,865.1377313839006,1137.4369869589643,3875.9839382224486,0.9993392102518137
"prediction[17,1]",844.5688319663054,2.5896769405552815,158.9270260958912,579.0581164752168,734.9946489068868,827.978230995155,935.5900836947822,1208.1004846141755,3766.208283127278,0.9990696311461192
"prediction[18,1]",1030.2352485866315,3.067879747701216,188.02650075357627,715.9645768287487,899.4083871709504,1012.4677034495526,1136.6888790406288,1461.74815567994,3756.310311862977,0.999381098668874
"prediction[19,1]",1207.670859683258,3.592256013966847,218.59723371173388,842.4840205403545,1055.9169419956913,1188.5662762216261,1327.8185834755363,1710.3078507309465,3703.0089565512153,0.9996512105625217
"prediction[20,1]",1491.9535849620318,4.668296796801799,287.0809957696618,1022.0059195159961,1290.4570738769607,1457.3487642547875,1652.517381199007,2160.8765715537775,3781.7426285958854,0.9998619427583976
"prediction[21,1]",1095.5852745137647,4.957559479700467,321.25139236466316,711.8655384652354,894.7151641790323,1014.4174214106201,1198.9969605812257,1988.898667090604,4199.080208424218,1.0002071998369664
"prediction[22,1]",744.1317553415215,1.7715763517221566,111.6992381174039,546.9665584311097,664.8655271746173,733.7388263945784,814.5564138536797,986.6757512843534,3975.398531846421,0.9994183771316536
"prediction[23,1]",1252.4593576653817,3.4856664474858494,222.66707898282286,874.1486439051884,1099.1700474573595,1234.7593670679262,1386.9281967921443,1744.2498408516883,4080.753595152742,1.0006177444451876
"prediction[24,1]",1040.297309155987,3.1657507030179106,199.75440543456872,703.3974159607299,897.7389753942142,1025.7108734397984,1166.2259924757843,1467.7935636197108,3981.432051323013,1.0010038729869548
"prediction[25,1]",804.141282214095,1.9127688890830976,120.48508457577566,598.6866074774613,718.8284588317706,792.1945436228484,877.9848218202437,1068.971027929062,3967.7250999590933,0.9994909850152183
"prediction[26,1]",828.1063921384844,2.237129103806685,142.30794532007505,600.9976642991066,727.8414189223561,808.0791651717816,908.6832727438225,1159.4899044449428,4046.468844509852,1.0002138715606725
"prediction[27,1]",660.1795144873563,1.258742232602363,80.80492353964459,517.9250696688916,603.0022058264099,654.0224710953877,711.636832278096,833.3962924155053,4120.994548656034,0.9991714324299894
"prediction[28,1]",667.2389258779947,1.4094508748111032,89.66906988818899,512.2230117601669,604.2862939147976,659.1147415827776,723.0731455566771,855.8877901314343,4047.4868171498692,0.9990967669019312
"prediction[29,1]",599.2188092274198,1.2633308097518137,80.8845936244752,457.6448330799064,542.3842743851131,594.0551737554144,649.5154520284659,769.8760741930096,4099.184258583591,0.9991024823268705
"prediction[30,1]",889.6517137857307,2.6139932061189053,168.65422231478163,594.3285465514434,769.1792408873257,880.9112540502625,1003.0762484643401,1230.1437278528706,4162.799826085677,1.0006146348640808
"prediction[31,1]",843.1604482282526,2.6054615072579232,165.46691920077703,549.5320713016091,724.6280332607222,836.396656825574,953.0720345649751,1174.0771632192418,4033.230466792924,1.001133926488822
"prediction[32,1]",587.1743447293018,1.3893421593432707,88.24906088389922,429.50650369827747,526.1183004366609,582.440896656874,643.1411480185652,770.9649712761734,4034.611814595952,0.9996991005816024
"prediction[33,1]",579.1315069525355,1.3881584710589971,87.72636885390543,421.5598751854585,518.4416441344439,574.8849524646361,633.8412589146185,763.9931761889547,3993.7622880265817,0.9998000129351249
"prediction[34,1]",562.7841550936206,1.432344570966417,90.43152094499818,399.39272325925583,500.3103846526576,558.2267648042996,618.5079011872008,754.7690076982334,3986.0675830357095,0.9997169073032536
"prediction[35,1]",546.7097778066102,1.465903831580429,92.21630185752937,379.6417879023092,482.61605743939367,541.1733551104251,604.0007009997098,742.9201038003168,3957.349828963011,0.9998417027751341
"prediction[36,1]",508.91192483029783,1.4430620348978098,90.45890636820182,343.2862890648496,447.60131009447286,504.2599865808187,564.8574696664339,701.3621391284257,3929.4581121924625,0.9998528245047199
"prediction[37,1]",731.0182744628383,2.3475050327405547,150.5044580851665,458.1581331227652,620.3586337857419,724.9531987368421,831.0411564654077,1029.1451188976532,4110.414932537567,1.0003688741411332
"prediction[38,1]",682.6636796514937,2.540972997680281,161.09908803920442,386.5473829302923,570.3568809268594,675.427373609396,791.0555945337767,1002.8472551547175,4019.6298626199973,1.0008220512429573
"prediction[39,1]",489.72139699191615,1.6451735048227967,102.54283026941,302.74782772783055,420.3979905371443,483.5501411052361,553.7939875288994,712.7820834217532,3884.9656837533994,1.0002345564425814
"prediction[40,1]",564.0896968883919,1.900390362287641,117.53635748939458,362.25918221693087,484.5257238649721,551.6350240635045,636.0630169133387,826.6421372050179,3825.241128930258,1.000545979612154
"prediction[41,1]",488.3374970793374,1.7182776493729626,106.31844629355308,300.8100332020976,416.94200678434026,481.5327796524654,553.915023066868,727.5434799169959,3828.51683051067,1.0003092617219298
"prediction[42,1]",453.8100033370302,1.6879001394194635,104.16618321898407,271.7072828272113,383.76263139786647,447.0376874774713,517.5450772648489,688.2644886559749,3808.5530084528455,1.0004058260878774
