,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
mu[1],3.9567425665687677,0.0061648076974411365,0.6164063222323569,2.887026060084305,3.5315116863934537,3.906944921723902,4.328318809799012,5.311272555547591,9997.584903854544,0.9997520441812112
mu[2],5.149078760201018,0.006863035018872957,0.6676205556960796,4.0283386576878994,4.676040005531033,5.088580242343581,5.549328499095724,6.64029858867659,9462.959252845772,0.9997563065607504
mu[3],3.5589485196097277,0.005546800303837897,0.5655616596013829,2.5766418107018065,3.1602672244376837,3.521751345942305,3.8930836289914117,4.812858093383451,10396.205585074997,1.0005303974055368
mu[4],4.532826092745579,0.0030317829903082454,0.31489745248452183,3.9563732428282252,4.312945483980219,4.519606470262029,4.7333048382571565,5.195542277495017,10788.028133504758,1.0000220565191589
mu[5],4.088971158303825,0.004343457860339831,0.414732699744794,3.3821751919925553,3.7987272029968424,4.056095420768351,4.335637613815664,4.988821576557553,9117.280844803707,0.9998605123994305
mu[6],3.388212356685987,0.0017468870889946978,0.18272327356181733,3.054156891239042,3.260828766124985,3.380460830815667,3.509388633220615,3.760937072598737,10941.026359190098,0.9997407956876666
mu[7],3.054999338808291,0.004724809840648039,0.47957474664305005,2.2421200720057284,2.7145206290399164,3.0135282913920687,3.3479357638400913,4.116602942706873,10302.531326873606,1.0000100221955897
mu[8],4.755469076044781,0.004252319640975685,0.41735187840391624,4.011363615580004,4.462847388167635,4.727163646941516,5.012618877079319,5.653257162311636,9632.808801806412,1.0004689750714555
mu[9],2.7287935977858404,0.0025590371453360276,0.24918176611646295,2.3021571141532533,2.5583129005593435,2.7060631504627874,2.877644075048272,3.2844970803517466,9481.549998538725,0.9999144326630682
mu[10],3.234544462040349,0.0034558607404643607,0.3444924628793734,2.6166871229620585,2.9947198148541103,3.2132304661154683,3.4490064409560874,3.9784980621855763,9936.809907782263,1.000274216056302
mu[11],3.803305812720551,0.0027496650794865372,0.26460329436846,3.333236640777457,3.6216981219029067,3.787843580010791,3.963315645626669,4.370246676413135,9260.424546866314,1.0000851131807216
alpha_hier[1],0.019056709565902046,0.0003959551703933228,0.041719461182689106,1.2997438637886809e-11,1.7691016709089066e-05,0.0012783098732055773,0.0168092961640833,0.15036163749543355,11101.594108383179,1.0001131647049304
alpha_hier[2],0.018016658962215076,0.0003532778939462806,0.03741755851984979,2.3998019139408673e-11,2.0505321885140877e-05,0.001296609304300153,0.016574095952372234,0.13673374616964584,11218.065404189283,0.999944912012506
alpha_hier[3],0.024973518269350403,0.0004932774508670774,0.05196855085137946,4.0051019664262615e-11,2.8660221316404852e-05,0.001827076949413817,0.02336553002503116,0.1885029343919573,11099.37915505139,1.0004894557030608
alpha_hier[4],0.012020290395311614,0.0002465044075101329,0.026487579397025982,1.1329517512338892e-11,1.2358399454767785e-05,0.0008208463509679164,0.010222865747545749,0.09049876728544043,11546.096030818155,0.9999684322667635
alpha_hier[5],1.6768637175630599,0.0017733652646465046,0.1661094876906845,1.3403323286636737,1.5690732071896578,1.6792379296837354,1.7878173677575209,1.9928162942973557,8773.896003714539,1.0001924925453045
alpha_hier[6],0.02495080973054279,0.0005014862837917518,0.05085039337495681,2.8508348025183187e-11,3.196635095912092e-05,0.0020735615980158567,0.023913012029004352,0.18127498200129755,10281.832290922326,0.9998281576628832
alpha_hier[7],0.165218869092185,0.003591293189602392,0.394565220755768,1.7664349581796916e-10,0.00014142333128065683,0.009807512494852766,0.12724796463478294,1.35377023905241,12070.795127870138,0.9999315470125413
gamma,0.4159075129736154,0.0008822981613780441,0.08566856789263524,0.268692592307448,0.35534619406124374,0.409168717727903,0.46790532556997255,0.6038664979937372,9427.841345157902,1.000066524005817
lockdown[1],-0.003923088485459527,0.00209921792958876,0.21510707540104224,-0.4261704164988329,-0.14732534939103883,-0.004326139716219329,0.13665507654092918,0.4215146414130213,10500.12180739064,1.000079160722523
lockdown[2],-0.005539495011289108,0.001953420766224061,0.19783181712412992,-0.39076657806748927,-0.13773896396557353,-0.007056096737689712,0.12633401266112237,0.39092037938849045,10256.535313867924,1.0000971946829733
lockdown[3],-0.13329434163532938,0.0022658807688598847,0.22680629918614567,-0.5937646520514389,-0.2803609725701747,-0.13202727849752263,0.018751514603599008,0.3076642904351137,10019.270862426152,1.000483722077574
lockdown[4],0.1381415140654328,0.0018801612337195498,0.18273012169331293,-0.22093948940746239,0.014798896276515133,0.13776566254621886,0.25882577906794646,0.49942406225287483,9445.611937582747,1.0004021396938452
lockdown[5],0.017326916088204834,0.001992587337790114,0.19882674413597495,-0.3668047243548621,-0.11726404504753882,0.014711012675123765,0.1485566372018643,0.42004151980395965,9956.68733192792,1.0003985969026838
lockdown[6],-0.13975794934567137,0.0017688060348544637,0.16874398938286603,-0.46797166228329123,-0.25332614653126967,-0.1419278052479626,-0.028456942124251993,0.19488350873994115,9101.14852893168,1.0000591040037883
lockdown[7],0.15307717923587913,0.0027848628192785265,0.2911670382200158,-0.39001278525749217,-0.04922467348631857,0.1468093729273067,0.343218476312782,0.7490091052896521,10931.425610454577,0.9999294519954348
lockdown[8],0.23530210816775593,0.001823639162013646,0.17872720236690212,-0.11132986091653267,0.11637175107529862,0.23329211377007986,0.35189802412484184,0.58863774211947,9605.135477455618,1.0009781013584222
lockdown[9],0.0009050277774741856,0.004079511477019894,0.4248757190871642,-0.8651034500656526,-0.26968287658985596,0.003989629345306681,0.27372816057683724,0.8410100096645883,10846.94671402031,0.9995848054137706
lockdown[10],0.0042111829586870975,0.002142292513309505,0.21353987052136722,-0.4170488306993421,-0.13961458745468985,0.003323245842430593,0.14634606050570662,0.42931303847162045,9935.744385424618,0.9999707104481879
lockdown[11],-0.006386306468044298,0.001968581774390428,0.19214628454164054,-0.3805891142344571,-0.13435729624715811,-0.0063142300685871755,0.11772697606530244,0.3801103401073135,9527.019677449634,1.0002534954289235
last_intervention[1],0.004782055369761284,0.00391939025182706,0.42341276073267475,-0.8322586787625639,-0.265662772801347,0.0032637777362388904,0.27423726280452687,0.8557843718301081,11670.537780527644,0.9997475121565987
last_intervention[2],-0.00020471132218046031,0.003928839155595361,0.4226542777125993,-0.8354464550500669,-0.2719472782503435,-0.0021716892255942352,0.2654619045152056,0.8533648579374089,11572.895694819872,1.0004773796215596
last_intervention[3],0.0006357263802645431,0.003860968283565099,0.41942138701300635,-0.8380773450042274,-0.26944470035460344,0.006399665686962517,0.26802449391839167,0.8360170818651972,11800.724626401772,0.9999550229722973
last_intervention[4],-0.0010244789951484303,0.004015649046003661,0.4233218239168613,-0.8566260102800112,-0.26892915006434404,-0.0004358800595032303,0.2716273078720965,0.8345755726433174,11112.961695703572,1.0003824386469227
last_intervention[5],0.0015700502422398826,0.003968942336623049,0.41960232064850067,-0.845974234563102,-0.2627871944235304,0.004176690164918423,0.2667309776750552,0.8330837491277288,11177.024023403063,0.9997666482021789
last_intervention[6],-0.003428504453845419,0.00389234342820872,0.42722122134618246,-0.8554523944942976,-0.278782585088461,-0.003519568347397835,0.2724224321973669,0.8348625680262708,12047.122621363294,1.0001190990719342
last_intervention[7],0.0028975982638264107,0.003839092228632449,0.42006022036674234,-0.833965167876904,-0.2651513555976748,0.00628273939103575,0.27232703564119076,0.8386414059962648,11971.981047838608,0.9999866092996025
last_intervention[8],-0.00039278514921747555,0.003961658521379688,0.42600603454429464,-0.8425938517297729,-0.27649800481763076,-0.0020684602949335718,0.2735113088602365,0.8601122218805592,11563.183704803223,0.9997269909042572
last_intervention[9],1.328486354043082,0.00225420663484165,0.22878660531781525,0.8891910018959207,1.1765438719663928,1.3246545220322221,1.475515048468428,1.7926079604250411,10300.866088136077,1.0002555472359653
last_intervention[10],-0.005077866374899557,0.003939864132128897,0.4243064546814227,-0.8383782700584517,-0.2813537118642474,-0.007939491462197048,0.27051376986763676,0.8341791491440347,11598.365387570779,1.000092271225817
last_intervention[11],0.0023140564285278136,0.0038926118566868723,0.4241398301426148,-0.8467178795349076,-0.2696034708071115,0.010081956842936026,0.27361532952215156,0.8519613124536805,11872.328751038127,1.000004626699552
kappa,0.9242334198230379,0.0022752906739054585,0.21860101630444215,0.558920633534076,0.7677913457944687,0.9010679461464557,1.0586980470836154,1.4078728461052425,9230.613781135888,1.0003612644329707
y[1],72.02554887593668,0.39391884541250494,41.25527003357899,18.8938152337966,42.88015711571593,63.23112363644438,91.63047269551818,176.60625408034858,10968.452316475828,0.9996032041390499
y[2],38.02234780339983,0.24704849733778506,25.41622940518173,7.725618911893175,20.373217422182854,32.020004748802315,48.929616100150525,102.6282368966204,10584.194454712937,0.9998335836795638
y[3],47.573563006216524,0.29901983537480764,31.249386775155816,10.60788705150361,26.165613816140883,39.95934969644934,60.67641735476524,127.57825563224252,10921.51791758798,1.0003466805812145
y[4],15.257681967747665,0.0691370853446635,7.466639797540649,5.213226654130601,10.017778795155616,13.805161284568843,18.78607480709611,34.06600095580385,11663.483196962052,0.9998069038889303
y[5],24.19314455139056,0.13518566920918734,13.684964753701964,6.808556775299762,14.589158742166514,21.145760540270075,30.349842818811176,57.99678684879989,10247.691808812182,1.0000090546984373
y[6],53.83453553081691,0.1881552068522787,19.938699267644413,24.4426898607084,39.44365859594015,50.70685564742614,64.68087894051945,101.74347369571063,11229.519245189324,0.9997553637110722
y[7],35.92387191562518,0.23140675968072777,24.008507868261926,7.41991916939698,19.01918589380047,30.457897792514146,46.206085746798976,97.16445800221138,10764.113209091292,1.000116491744411
y[8],59.465737774473205,0.3090313218384363,31.71300052840651,18.17777541722518,36.955834711393464,52.88823710753144,74.69562548148966,138.11911389858557,10531.001400097377,1.0004176974439882
y[9],81.3737905656348,0.3585423239387648,36.62104737229008,29.5761153367677,55.37850010444291,74.77530292799183,100.33200069357918,168.97287759324956,10432.314328376764,0.9998845675878616
y[10],42.33807340589831,0.2249264572378336,23.300079152639107,12.344663651539193,25.74598323040079,37.18608626558804,53.23954785749125,101.95781797141021,10730.839693772738,1.0001789790838262
y[11],77.32513203352929,0.3190460205532929,31.940952266230145,31.238374649746426,54.74062162636764,71.7844152478402,93.64591807293071,154.206592784803,10022.799794509097,1.0000996766203674
phi,4.792428935470864,0.003381935769737016,0.359070250851809,4.121363767347281,4.544139004216277,4.782853840284902,5.021646029912489,5.529652498558006,11272.70494771437,1.0002055751690009
tau,50.833346771889424,0.17480155425167682,17.945318373761637,24.95502087826079,38.141335647720666,47.73450458717881,60.26006407202737,95.28176610885711,10539.299729569982,1.0002730551031023
ifr_noise[1],1.004856112132868,0.0009308182027209821,0.09936814765967253,0.8117015467864844,0.9370596319721753,1.0048178158138876,1.072282409064267,1.200851924349878,11396.320463886212,1.0003625947759158
ifr_noise[2],0.992869015914313,0.0009316799161185129,0.09867691917479157,0.7991515752069545,0.9270732895887608,0.9927403579381053,1.0599554152943382,1.1852612880570619,11217.541792303504,1.0001415309206367
ifr_noise[3],1.0010656179654223,0.0009366549394394874,0.0994036361138425,0.8068967746297315,0.9343956878545934,1.000220003757875,1.0688533805529818,1.1973308007702026,11262.771840150866,0.9997118580456223
ifr_noise[4],0.9907664985183816,0.0009029587833678781,0.10053080339607377,0.7930263927417677,0.923493143453558,0.9910146483466398,1.0581135273285722,1.1868046355737762,12395.454420773547,0.9998655194131812
ifr_noise[5],0.9950703030555597,0.0009409755008496453,0.10108750813934701,0.7969539572295796,0.9266017189902159,0.9962675617066612,1.0619826402901453,1.1944814945333198,11540.864698589574,0.9996330766065087
ifr_noise[6],1.001154522253955,0.0009005085583576075,0.09883004114327273,0.8086585465251712,0.9347347886203401,0.9996000170666672,1.066394341409786,1.1979961295956214,12044.87404782946,0.999997127756771
ifr_noise[7],0.9981387714860731,0.0009167305788020276,0.09985044754245564,0.8015865613794863,0.9299822428574676,0.9972135975008858,1.0652122310187548,1.1953788748349243,11863.602733049463,0.9998195657555452
ifr_noise[8],1.000910025889171,0.0009253551633803158,0.09943604292685031,0.8050838291885315,0.9332235800247406,1.0017781162499237,1.0687478379890556,1.1935899187498253,11547.04241478891,0.9999955352401159
ifr_noise[9],1.004982035565968,0.0009046272605238988,0.09879533366019061,0.8131504102402367,0.9373866590426592,1.005236377221288,1.071544033574897,1.200693323486764,11927.063264223823,0.9999009094451083
ifr_noise[10],0.9983248111350062,0.0009316742963023636,0.09964018400220838,0.8038260889322009,0.9298213251373371,0.9978594367534348,1.0657649041366468,1.1940818027748101,11437.755633995626,0.9998673015078943
ifr_noise[11],1.0058143768465109,0.000923573707690602,0.1000296416142896,0.8124282170727182,0.938768079789004,1.0044955957525195,1.0724379513595028,1.202726110890052,11730.440035635611,1.0002237327611867
alpha[1],0.010925015537663372,0.0003959551703933228,0.041719461182689106,-0.008131694015241235,-0.008114003011529586,-0.006853384155033098,0.008677602135844627,0.14222994346719486,11101.594108383179,1.0001131647049304
alpha[2],0.0098849649339764,0.0003532778939462806,0.03741755851984979,-0.008131694004240657,-0.008111188706353535,-0.006835084723938522,0.00844240192413356,0.12860205214140719,11218.065404189283,0.999944912012506
alpha[3],0.016841824241111726,0.0004932774508670774,0.05196855085137946,-0.008131693988187656,-0.008103033806922271,-0.006304617078824858,0.015233835996792483,0.18037124036371863,11099.37915505139,1.0004894557030608
alpha[4],0.003888596367072938,0.00024650440751013277,0.026487579397025975,-0.008131694016909158,-0.008119335628783907,-0.007310847677270759,0.0020911717193070733,0.08236707325720176,11546.096030818155,0.9999684322667635
alpha[5],1.6687320235348209,0.001773365264646506,0.1661094876906845,1.3322006346354347,1.5609415131614188,1.6711062356554964,1.779685673729282,1.9846846002691167,8773.896003714524,1.0001924925453045
alpha[6],0.01681911570230412,0.0005014862837917518,0.05085039337495681,-0.008131693999730327,-0.008099727677279555,-0.006058132430222818,0.01578131800076567,0.17314328797305883,10281.832290922326,0.9998281576628832
alpha[7],0.15708717506394632,0.003591293189602393,0.39456522075576805,-0.008131693851595179,-0.00799027069695802,0.0016758184666140902,0.11911627060654427,1.3456385450241712,12070.795127870138,0.9999315470125413
"prediction[1,1]",72.02554887593668,0.39391884541250494,41.25527003357899,18.8938152337966,42.88015711571593,63.23112363644438,91.63047269551818,176.60625408034858,10968.452316475828,0.9996032041390499
"prediction[2,1]",72.02554887593668,0.39391884541250494,41.25527003357899,18.8938152337966,42.88015711571593,63.23112363644438,91.63047269551818,176.60625408034858,10968.452316475828,0.9996032041390499
"prediction[3,1]",72.02554887593668,0.39391884541250494,41.25527003357899,18.8938152337966,42.88015711571593,63.23112363644438,91.63047269551818,176.60625408034858,10968.452316475828,0.9996032041390499
"prediction[4,1]",72.02554887593668,0.39391884541250494,41.25527003357899,18.8938152337966,42.88015711571593,63.23112363644438,91.63047269551818,176.60625408034858,10968.452316475828,0.9996032041390499
"prediction[5,1]",72.02554887593668,0.39391884541250494,41.25527003357899,18.8938152337966,42.88015711571593,63.23112363644438,91.63047269551818,176.60625408034858,10968.452316475828,0.9996032041390499
"prediction[6,1]",72.02554887593668,0.39391884541250494,41.25527003357899,18.8938152337966,42.88015711571593,63.23112363644438,91.63047269551818,176.60625408034858,10968.452316475828,0.9996032041390499
"prediction[7,1]",140.16334726112845,0.5673559951635455,58.59073973947015,52.79033534491775,97.70218034385289,130.83316448393623,173.39189214949621,280.0156129894102,10664.651442831355,0.999615240778505
"prediction[8,1]",170.23489304425843,0.6756608889167222,69.80585751856991,65.55043068315858,119.70858022630611,159.37204821716145,209.91628891293357,336.6348313015143,10673.974784269765,0.9996173254719075
