,date,new_confirmed_cases,new_deaths,country
0,2020-01-22,0.0,0.0,Afghanistan-Afghanistan
1,2020-01-23,0.0,0.0,Afghanistan-Afghanistan
2,2020-01-24,0.0,0.0,Afghanistan-Afghanistan
3,2020-01-25,0.0,0.0,Afghanistan-Afghanistan
4,2020-01-26,0.0,0.0,Afghanistan-Afghanistan
5,2020-01-27,0.0,0.0,Afghanistan-Afghanistan
6,2020-01-28,0.0,0.0,Afghanistan-Afghanistan
7,2020-01-29,0.0,0.0,Afghanistan-Afghanistan
8,2020-01-30,0.0,0.0,Afghanistan-Afghanistan
9,2020-01-31,0.0,0.0,Afghanistan-Afghanistan
10,2020-02-01,0.0,0.0,Afghanistan-Afghanistan
11,2020-02-02,0.0,0.0,Afghanistan-Afghanistan
12,2020-02-03,0.0,0.0,Afghanistan-Afghanistan
13,2020-02-04,0.0,0.0,Afghanistan-Afghanistan
14,2020-02-05,0.0,0.0,Afghanistan-Afghanistan
15,2020-02-06,0.0,0.0,Afghanistan-Afghanistan
16,2020-02-07,0.0,0.0,Afghanistan-Afghanistan
17,2020-02-08,0.0,0.0,Afghanistan-Afghanistan
18,2020-02-09,0.0,0.0,Afghanistan-Afghanistan
19,2020-02-10,0.0,0.0,Afghanistan-Afghanistan
20,2020-02-11,0.0,0.0,Afghanistan-Afghanistan
21,2020-02-12,0.0,0.0,Afghanistan-Afghanistan
22,2020-02-13,0.0,0.0,Afghanistan-Afghanistan
23,2020-02-14,0.0,0.0,Afghanistan-Afghanistan
24,2020-02-15,0.0,0.0,Afghanistan-Afghanistan
25,2020-02-16,0.0,0.0,Afghanistan-Afghanistan
26,2020-02-17,0.0,0.0,Afghanistan-Afghanistan
27,2020-02-18,0.0,0.0,Afghanistan-Afghanistan
28,2020-02-19,0.0,0.0,Afghanistan-Afghanistan
29,2020-02-20,0.0,0.0,Afghanistan-Afghanistan
30,2020-02-21,0.0,0.0,Afghanistan-Afghanistan
31,2020-02-22,0.0,0.0,Afghanistan-Afghanistan
32,2020-02-23,0.0,0.0,Afghanistan-Afghanistan
33,2020-02-24,13.0,0.0,Afghanistan-Afghanistan
34,2020-02-25,-12.0,0.0,Afghanistan-Afghanistan
35,2020-02-26,0.0,0.0,Afghanistan-Afghanistan
36,2020-02-27,0.0,0.0,Afghanistan-Afghanistan
37,2020-02-28,0.0,0.0,Afghanistan-Afghanistan
38,2020-02-29,0.0,0.0,Afghanistan-Afghanistan
39,2020-03-01,0.0,0.0,Afghanistan-Afghanistan
40,2020-03-02,0.0,0.0,Afghanistan-Afghanistan
41,2020-03-03,0.0,0.0,Afghanistan-Afghanistan
42,2020-03-04,0.0,0.0,Afghanistan-Afghanistan
43,2020-03-05,0.0,0.0,Afghanistan-Afghanistan
44,2020-03-06,0.0,0.0,Afghanistan-Afghanistan
45,2020-03-07,0.0,0.0,Afghanistan-Afghanistan
46,2020-03-08,7.0,0.0,Afghanistan-Afghanistan
47,2020-03-09,-4.0,0.0,Afghanistan-Afghanistan
48,2020-03-10,1.0,0.0,Afghanistan-Afghanistan
49,2020-03-11,16.0,0.0,Afghanistan-Afghanistan
50,2020-03-12,-14.0,0.0,Afghanistan-Afghanistan
51,2020-03-13,0.0,0.0,Afghanistan-Afghanistan
52,2020-03-14,4.0,0.0,Afghanistan-Afghanistan
53,2020-03-15,5.0,0.0,Afghanistan-Afghanistan
54,2020-03-16,5.0,0.0,Afghanistan-Afghanistan
55,2020-03-17,45.0,0.0,Afghanistan-Afghanistan
56,2020-03-18,-44.0,0.0,Afghanistan-Afghanistan
57,2020-03-19,0.0,0.0,Afghanistan-Afghanistan
58,2020-03-20,26.0,0.0,Afghanistan-Afghanistan
59,2020-03-21,-24.0,0.0,Afghanistan-Afghanistan
60,2020-03-22,16.0,1.0,Afghanistan-Afghanistan
61,2020-03-23,0.0,0.0,Afghanistan-Afghanistan
62,2020-03-24,34.0,0.0,Afghanistan-Afghanistan
63,2020-03-25,10.0,1.0,Afghanistan-Afghanistan
64,2020-03-26,10.0,2.0,Afghanistan-Afghanistan
65,2020-03-27,16.0,0.0,Afghanistan-Afghanistan
66,2020-03-28,0.0,0.0,Afghanistan-Afghanistan
67,2020-03-29,10.0,0.0,Afghanistan-Afghanistan
68,2020-03-30,50.0,0.0,Afghanistan-Afghanistan
69,2020-03-31,4.0,0.0,Afghanistan-Afghanistan
70,2020-04-01,63.0,0.0,Afghanistan-Afghanistan
71,2020-04-02,36.0,2.0,Afghanistan-Afghanistan
72,2020-04-03,8.0,0.0,Afghanistan-Afghanistan
73,2020-04-04,18.0,1.0,Afghanistan-Afghanistan
74,2020-04-05,50.0,0.0,Afghanistan-Afghanistan
75,2020-04-06,18.0,4.0,Afghanistan-Afghanistan
76,2020-04-07,56.0,3.0,Afghanistan-Afghanistan
77,2020-04-08,21.0,0.0,Afghanistan-Afghanistan
78,2020-04-09,40.0,1.0,Afghanistan-Afghanistan
79,2020-04-10,37.0,0.0,Afghanistan-Afghanistan
80,2020-04-11,34.0,3.0,Afghanistan-Afghanistan
81,2020-04-12,52.0,0.0,Afghanistan-Afghanistan
82,2020-04-13,58.0,3.0,Afghanistan-Afghanistan
83,2020-04-14,49.0,2.0,Afghanistan-Afghanistan
84,2020-04-15,70.0,2.0,Afghanistan-Afghanistan
85,2020-04-16,56.0,5.0,Afghanistan-Afghanistan
86,2020-04-17,66.0,0.0,Afghanistan-Afghanistan
87,2020-04-18,27.0,0.0,Afghanistan-Afghanistan
88,2020-04-19,63.0,3.0,Afghanistan-Afghanistan
89,2020-04-20,30.0,3.0,Afghanistan-Afghanistan
90,2020-04-21,66.0,0.0,Afghanistan-Afghanistan
91,2020-04-22,84.0,4.0,Afghanistan-Afghanistan
92,2020-04-23,0.0,0.0,Afghanistan-Afghanistan
93,2020-04-24,103.0,2.0,Afghanistan-Afghanistan
94,2020-04-25,72.0,1.0,Afghanistan-Afghanistan
95,2020-04-26,112.0,4.0,Afghanistan-Afghanistan
96,2020-04-27,68.0,3.0,Afghanistan-Afghanistan
97,2020-04-28,172.0,7.0,Afghanistan-Afghanistan
98,2020-04-29,125.0,1.0,Afghanistan-Afghanistan
99,2020-04-30,111.0,2.0,Afghanistan-Afghanistan
100,2020-05-01,232.0,4.0,Afghanistan-Afghanistan
101,2020-05-02,164.0,4.0,Afghanistan-Afghanistan
102,2020-05-03,134.0,4.0,Afghanistan-Afghanistan
103,2020-05-04,235.0,13.0,Afghanistan-Afghanistan
104,2020-05-05,190.0,5.0,Afghanistan-Afghanistan
105,2020-05-06,330.0,5.0,Afghanistan-Afghanistan
106,2020-01-22,0.0,0.0,Albania-Albania
107,2020-01-23,0.0,0.0,Albania-Albania
108,2020-01-24,0.0,0.0,Albania-Albania
109,2020-01-25,0.0,0.0,Albania-Albania
110,2020-01-26,0.0,0.0,Albania-Albania
111,2020-01-27,0.0,0.0,Albania-Albania
112,2020-01-28,0.0,0.0,Albania-Albania
113,2020-01-29,0.0,0.0,Albania-Albania
114,2020-01-30,0.0,0.0,Albania-Albania
115,2020-01-31,0.0,0.0,Albania-Albania
116,2020-02-01,0.0,0.0,Albania-Albania
117,2020-02-02,0.0,0.0,Albania-Albania
118,2020-02-03,0.0,0.0,Albania-Albania
119,2020-02-04,0.0,0.0,Albania-Albania
120,2020-02-05,0.0,0.0,Albania-Albania
121,2020-02-06,0.0,0.0,Albania-Albania
122,2020-02-07,0.0,0.0,Albania-Albania
123,2020-02-08,0.0,0.0,Albania-Albania
124,2020-02-09,0.0,0.0,Albania-Albania
125,2020-02-10,0.0,0.0,Albania-Albania
126,2020-02-11,0.0,0.0,Albania-Albania
127,2020-02-12,0.0,0.0,Albania-Albania
128,2020-02-13,0.0,0.0,Albania-Albania
129,2020-02-14,0.0,0.0,Albania-Albania
130,2020-02-15,0.0,0.0,Albania-Albania
131,2020-02-16,0.0,0.0,Albania-Albania
132,2020-02-17,0.0,0.0,Albania-Albania
133,2020-02-18,0.0,0.0,Albania-Albania
134,2020-02-19,0.0,0.0,Albania-Albania
135,2020-02-20,0.0,0.0,Albania-Albania
136,2020-02-21,0.0,0.0,Albania-Albania
137,2020-02-22,0.0,0.0,Albania-Albania
138,2020-02-23,0.0,0.0,Albania-Albania
139,2020-02-24,0.0,0.0,Albania-Albania
140,2020-02-25,0.0,0.0,Albania-Albania
141,2020-02-26,0.0,0.0,Albania-Albania
142,2020-02-27,0.0,0.0,Albania-Albania
143,2020-02-28,0.0,0.0,Albania-Albania
144,2020-02-29,0.0,0.0,Albania-Albania
145,2020-03-01,0.0,0.0,Albania-Albania
146,2020-03-02,0.0,0.0,Albania-Albania
147,2020-03-03,0.0,0.0,Albania-Albania
148,2020-03-04,0.0,0.0,Albania-Albania
149,2020-03-05,0.0,0.0,Albania-Albania
150,2020-03-06,0.0,0.0,Albania-Albania
151,2020-03-07,0.0,0.0,Albania-Albania
152,2020-03-08,0.0,0.0,Albania-Albania
153,2020-03-09,2.0,0.0,Albania-Albania
154,2020-03-10,8.0,0.0,Albania-Albania
155,2020-03-11,35.0,2.0,Albania-Albania
156,2020-03-12,-22.0,-1.0,Albania-Albania
157,2020-03-13,0.0,0.0,Albania-Albania
158,2020-03-14,15.0,0.0,Albania-Albania
159,2020-03-15,4.0,0.0,Albania-Albania
160,2020-03-16,9.0,0.0,Albania-Albania
161,2020-03-17,4.0,0.0,Albania-Albania
162,2020-03-18,4.0,1.0,Albania-Albania
163,2020-03-19,5.0,0.0,Albania-Albania
164,2020-03-20,6.0,0.0,Albania-Albania
165,2020-03-21,6.0,0.0,Albania-Albania
166,2020-03-22,13.0,0.0,Albania-Albania
167,2020-03-23,15.0,2.0,Albania-Albania
168,2020-03-24,19.0,1.0,Albania-Albania
169,2020-03-25,23.0,0.0,Albania-Albania
170,2020-03-26,28.0,1.0,Albania-Albania
171,2020-03-27,12.0,2.0,Albania-Albania
172,2020-03-28,11.0,2.0,Albania-Albania
173,2020-03-29,15.0,0.0,Albania-Albania
174,2020-03-30,11.0,1.0,Albania-Albania
175,2020-03-31,20.0,4.0,Albania-Albania
176,2020-04-01,16.0,0.0,Albania-Albania
177,2020-04-02,18.0,1.0,Albania-Albania
178,2020-04-03,27.0,1.0,Albania-Albania
179,2020-04-04,29.0,3.0,Albania-Albania
180,2020-04-05,28.0,0.0,Albania-Albania
181,2020-04-06,16.0,1.0,Albania-Albania
182,2020-04-07,6.0,1.0,Albania-Albania
183,2020-04-08,17.0,0.0,Albania-Albania
184,2020-04-09,9.0,1.0,Albania-Albania
185,2020-04-10,7.0,0.0,Albania-Albania
186,2020-04-11,17.0,0.0,Albania-Albania
187,2020-04-12,13.0,0.0,Albania-Albania
188,2020-04-13,21.0,0.0,Albania-Albania
189,2020-04-14,8.0,1.0,Albania-Albania
190,2020-04-15,19.0,1.0,Albania-Albania
191,2020-04-16,24.0,1.0,Albania-Albania
192,2020-04-17,21.0,0.0,Albania-Albania
193,2020-04-18,9.0,0.0,Albania-Albania
194,2020-04-19,14.0,0.0,Albania-Albania
195,2020-04-20,22.0,0.0,Albania-Albania
196,2020-04-21,25.0,0.0,Albania-Albania
197,2020-04-22,25.0,1.0,Albania-Albania
198,2020-04-23,0.0,0.0,Albania-Albania
199,2020-04-24,29.0,0.0,Albania-Albania
200,2020-04-25,15.0,0.0,Albania-Albania
201,2020-04-26,34.0,0.0,Albania-Albania
202,2020-04-27,14.0,1.0,Albania-Albania
203,2020-04-28,10.0,0.0,Albania-Albania
204,2020-04-29,14.0,2.0,Albania-Albania
205,2020-04-30,16.0,0.0,Albania-Albania
206,2020-05-01,7.0,1.0,Albania-Albania
207,2020-05-02,9.0,0.0,Albania-Albania
208,2020-05-03,7.0,0.0,Albania-Albania
209,2020-05-04,6.0,0.0,Albania-Albania
210,2020-05-05,8.0,0.0,Albania-Albania
211,2020-05-06,17.0,0.0,Albania-Albania
212,2020-01-22,0.0,0.0,Algeria-Algeria
213,2020-01-23,0.0,0.0,Algeria-Algeria
214,2020-01-24,0.0,0.0,Algeria-Algeria
215,2020-01-25,0.0,0.0,Algeria-Algeria
216,2020-01-26,0.0,0.0,Algeria-Algeria
217,2020-01-27,0.0,0.0,Algeria-Algeria
218,2020-01-28,0.0,0.0,Algeria-Algeria
219,2020-01-29,0.0,0.0,Algeria-Algeria
220,2020-01-30,0.0,0.0,Algeria-Algeria
221,2020-01-31,0.0,0.0,Algeria-Algeria
222,2020-02-01,0.0,0.0,Algeria-Algeria
223,2020-02-02,0.0,0.0,Algeria-Algeria
224,2020-02-03,0.0,0.0,Algeria-Algeria
225,2020-02-04,0.0,0.0,Algeria-Algeria
226,2020-02-05,0.0,0.0,Algeria-Algeria
227,2020-02-06,0.0,0.0,Algeria-Algeria
228,2020-02-07,0.0,0.0,Algeria-Algeria
229,2020-02-08,0.0,0.0,Algeria-Algeria
230,2020-02-09,0.0,0.0,Algeria-Algeria
231,2020-02-10,0.0,0.0,Algeria-Algeria
232,2020-02-11,0.0,0.0,Algeria-Algeria
233,2020-02-12,0.0,0.0,Algeria-Algeria
234,2020-02-13,0.0,0.0,Algeria-Algeria
235,2020-02-14,0.0,0.0,Algeria-Algeria
236,2020-02-15,0.0,0.0,Algeria-Algeria
237,2020-02-16,0.0,0.0,Algeria-Algeria
238,2020-02-17,0.0,0.0,Algeria-Algeria
239,2020-02-18,0.0,0.0,Algeria-Algeria
240,2020-02-19,0.0,0.0,Algeria-Algeria
241,2020-02-20,0.0,0.0,Algeria-Algeria
242,2020-02-21,0.0,0.0,Algeria-Algeria
243,2020-02-22,0.0,0.0,Algeria-Algeria
244,2020-02-23,0.0,0.0,Algeria-Algeria
245,2020-02-24,0.0,0.0,Algeria-Algeria
246,2020-02-25,6.0,0.0,Algeria-Algeria
247,2020-02-26,-5.0,0.0,Algeria-Algeria
248,2020-02-27,0.0,0.0,Algeria-Algeria
249,2020-02-28,0.0,0.0,Algeria-Algeria
250,2020-02-29,0.0,0.0,Algeria-Algeria
251,2020-03-01,0.0,0.0,Algeria-Algeria
252,2020-03-02,2.0,0.0,Algeria-Algeria
253,2020-03-03,2.0,0.0,Algeria-Algeria
254,2020-03-04,19.0,0.0,Algeria-Algeria
255,2020-03-05,-12.0,0.0,Algeria-Algeria
256,2020-03-06,22.0,0.0,Algeria-Algeria
257,2020-03-07,-17.0,0.0,Algeria-Algeria
258,2020-03-08,2.0,0.0,Algeria-Algeria
259,2020-03-09,41.0,0.0,Algeria-Algeria
260,2020-03-10,-40.0,0.0,Algeria-Algeria
261,2020-03-11,6.0,2.0,Algeria-Algeria
262,2020-03-12,-2.0,-1.0,Algeria-Algeria
263,2020-03-13,0.0,0.0,Algeria-Algeria
264,2020-03-14,13.0,2.0,Algeria-Algeria
265,2020-03-15,11.0,1.0,Algeria-Algeria
266,2020-03-16,6.0,0.0,Algeria-Algeria
267,2020-03-17,6.0,0.0,Algeria-Algeria
268,2020-03-18,14.0,3.0,Algeria-Algeria
269,2020-03-19,13.0,2.0,Algeria-Algeria
270,2020-03-20,3.0,2.0,Algeria-Algeria
271,2020-03-21,49.0,4.0,Algeria-Algeria
272,2020-03-22,62.0,2.0,Algeria-Algeria
273,2020-03-23,29.0,0.0,Algeria-Algeria
274,2020-03-24,34.0,2.0,Algeria-Algeria
275,2020-03-25,38.0,2.0,Algeria-Algeria
276,2020-03-26,65.0,4.0,Algeria-Algeria
277,2020-03-27,42.0,1.0,Algeria-Algeria
278,2020-03-28,45.0,3.0,Algeria-Algeria
279,2020-03-29,57.0,2.0,Algeria-Algeria
280,2020-03-30,73.0,4.0,Algeria-Algeria
281,2020-03-31,132.0,9.0,Algeria-Algeria
282,2020-04-01,131.0,14.0,Algeria-Algeria
283,2020-04-02,139.0,28.0,Algeria-Algeria
284,2020-04-03,185.0,19.0,Algeria-Algeria
285,2020-04-04,80.0,25.0,Algeria-Algeria
286,2020-04-05,69.0,22.0,Algeria-Algeria
287,2020-04-06,103.0,21.0,Algeria-Algeria
288,2020-04-07,45.0,20.0,Algeria-Algeria
289,2020-04-08,104.0,12.0,Algeria-Algeria
290,2020-04-09,94.0,30.0,Algeria-Algeria
291,2020-04-10,95.0,21.0,Algeria-Algeria
292,2020-04-11,64.0,19.0,Algeria-Algeria
293,2020-04-12,89.0,18.0,Algeria-Algeria
294,2020-04-13,69.0,20.0,Algeria-Algeria
295,2020-04-14,87.0,13.0,Algeria-Algeria
296,2020-04-15,90.0,10.0,Algeria-Algeria
297,2020-04-16,108.0,12.0,Algeria-Algeria
298,2020-04-17,150.0,16.0,Algeria-Algeria
299,2020-04-18,116.0,3.0,Algeria-Algeria
300,2020-04-19,95.0,8.0,Algeria-Algeria
301,2020-04-20,89.0,9.0,Algeria-Algeria
302,2020-04-21,93.0,8.0,Algeria-Algeria
303,2020-04-22,99.0,10.0,Algeria-Algeria
304,2020-04-23,0.0,0.0,Algeria-Algeria
305,2020-04-24,97.0,5.0,Algeria-Algeria
306,2020-04-25,120.0,8.0,Algeria-Algeria
307,2020-04-26,129.0,4.0,Algeria-Algeria
308,2020-04-27,126.0,6.0,Algeria-Algeria
309,2020-04-28,135.0,7.0,Algeria-Algeria
310,2020-04-29,132.0,5.0,Algeria-Algeria
311,2020-04-30,199.0,7.0,Algeria-Algeria
312,2020-05-01,158.0,6.0,Algeria-Algeria
313,2020-05-02,148.0,3.0,Algeria-Algeria
314,2020-05-03,141.0,6.0,Algeria-Algeria
315,2020-05-04,179.0,4.0,Algeria-Algeria
316,2020-05-05,174.0,2.0,Algeria-Algeria
317,2020-05-06,190.0,5.0,Algeria-Algeria
318,2020-01-22,0.0,0.0,America-Alabama
319,2020-01-23,0.0,0.0,America-Alabama
320,2020-01-24,0.0,0.0,America-Alabama
321,2020-01-25,0.0,0.0,America-Alabama
322,2020-01-26,0.0,0.0,America-Alabama
323,2020-01-27,0.0,0.0,America-Alabama
324,2020-01-28,0.0,0.0,America-Alabama
325,2020-01-29,0.0,0.0,America-Alabama
326,2020-01-30,0.0,0.0,America-Alabama
327,2020-01-31,0.0,0.0,America-Alabama
328,2020-02-01,0.0,0.0,America-Alabama
329,2020-02-02,0.0,0.0,America-Alabama
330,2020-02-03,0.0,0.0,America-Alabama
331,2020-02-04,0.0,0.0,America-Alabama
332,2020-02-05,0.0,0.0,America-Alabama
333,2020-02-06,0.0,0.0,America-Alabama
334,2020-02-07,0.0,0.0,America-Alabama
335,2020-02-08,0.0,0.0,America-Alabama
336,2020-02-09,0.0,0.0,America-Alabama
337,2020-02-10,0.0,0.0,America-Alabama
338,2020-02-11,0.0,0.0,America-Alabama
339,2020-02-12,0.0,0.0,America-Alabama
340,2020-02-13,0.0,0.0,America-Alabama
341,2020-02-14,0.0,0.0,America-Alabama
342,2020-02-15,0.0,0.0,America-Alabama
343,2020-02-16,0.0,0.0,America-Alabama
344,2020-02-17,0.0,0.0,America-Alabama
345,2020-02-18,0.0,0.0,America-Alabama
346,2020-02-19,0.0,0.0,America-Alabama
347,2020-02-20,0.0,0.0,America-Alabama
348,2020-02-21,0.0,0.0,America-Alabama
349,2020-02-22,0.0,0.0,America-Alabama
350,2020-02-23,0.0,0.0,America-Alabama
351,2020-02-24,0.0,0.0,America-Alabama
352,2020-02-25,0.0,0.0,America-Alabama
353,2020-02-26,0.0,0.0,America-Alabama
354,2020-02-27,0.0,0.0,America-Alabama
355,2020-02-28,0.0,0.0,America-Alabama
356,2020-02-29,0.0,0.0,America-Alabama
357,2020-03-01,0.0,0.0,America-Alabama
358,2020-03-02,0.0,0.0,America-Alabama
359,2020-03-03,0.0,0.0,America-Alabama
360,2020-03-04,0.0,0.0,America-Alabama
361,2020-03-05,0.0,0.0,America-Alabama
362,2020-03-06,0.0,0.0,America-Alabama
363,2020-03-07,0.0,0.0,America-Alabama
364,2020-03-08,0.0,0.0,America-Alabama
365,2020-03-09,0.0,0.0,America-Alabama
366,2020-03-10,0.0,0.0,America-Alabama
367,2020-03-11,5.0,0.0,America-Alabama
368,2020-03-12,0.0,0.0,America-Alabama
369,2020-03-13,0.0,0.0,America-Alabama
370,2020-03-14,1.0,0.0,America-Alabama
371,2020-03-15,6.0,0.0,America-Alabama
372,2020-03-16,17.0,0.0,America-Alabama
373,2020-03-17,10.0,0.0,America-Alabama
374,2020-03-18,7.0,0.0,America-Alabama
375,2020-03-19,32.0,0.0,America-Alabama
376,2020-03-20,5.0,0.0,America-Alabama
377,2020-03-21,48.0,0.0,America-Alabama
378,2020-03-22,26.0,0.0,America-Alabama
379,2020-03-23,39.0,0.0,America-Alabama
380,2020-03-24,46.0,0.0,America-Alabama
381,2020-03-25,139.0,1.0,America-Alabama
382,2020-03-26,136.0,0.0,America-Alabama
383,2020-03-27,70.0,3.0,America-Alabama
384,2020-03-28,107.0,0.0,America-Alabama
385,2020-03-29,131.0,6.0,America-Alabama
386,2020-03-30,74.0,0.0,America-Alabama
387,2020-03-31,88.0,13.0,America-Alabama
388,2020-04-01,73.0,4.0,America-Alabama
389,2020-04-02,173.0,5.0,America-Alabama
390,2020-04-03,262.0,6.0,America-Alabama
391,2020-04-04,119.0,6.0,America-Alabama
392,2020-04-05,151.0,1.0,America-Alabama
393,2020-04-06,187.0,4.0,America-Alabama
394,2020-04-07,217.0,15.0,America-Alabama
395,2020-04-08,159.0,2.0,America-Alabama
396,2020-04-09,375.0,4.0,America-Alabama
397,2020-04-10,244.0,10.0,America-Alabama
398,2020-04-11,270.0,12.0,America-Alabama
399,2020-04-12,346.0,1.0,America-Alabama
400,2020-04-13,171.0,6.0,America-Alabama
401,2020-04-14,219.0,15.0,America-Alabama
402,2020-04-15,122.0,4.0,America-Alabama
403,2020-04-16,270.0,15.0,America-Alabama
404,2020-04-17,226.0,15.0,America-Alabama
405,2020-04-18,141.0,5.0,America-Alabama
406,2020-04-19,176.0,4.0,America-Alabama
407,2020-04-20,191.0,6.0,America-Alabama
408,2020-04-21,238.0,20.0,America-Alabama
409,2020-04-22,276.0,13.0,America-Alabama
410,2020-04-23,-5508.0,-193.0,America-Alabama
411,2020-04-24,5747.0,199.0,America-Alabama
412,2020-04-25,194.0,7.0,America-Alabama
413,2020-04-26,0.0,0.0,America-Alabama
414,2020-04-27,395.0,10.0,America-Alabama
415,2020-04-28,118.0,9.0,America-Alabama
416,2020-04-29,211.0,14.0,America-Alabama
417,2020-04-30,162.0,14.0,America-Alabama
418,2020-05-01,176.0,16.0,America-Alabama
419,2020-05-02,206.0,17.0,America-Alabama
420,2020-05-03,317.0,-1.0,America-Alabama
421,2020-05-04,277.0,2.0,America-Alabama
422,2020-05-05,224.0,8.0,America-Alabama
423,2020-05-06,325.0,17.0,America-Alabama
424,2020-01-22,0.0,0.0,America-Alaska
425,2020-01-23,0.0,0.0,America-Alaska
426,2020-01-24,0.0,0.0,America-Alaska
427,2020-01-25,0.0,0.0,America-Alaska
428,2020-01-26,0.0,0.0,America-Alaska
429,2020-01-27,0.0,0.0,America-Alaska
430,2020-01-28,0.0,0.0,America-Alaska
431,2020-01-29,0.0,0.0,America-Alaska
432,2020-01-30,0.0,0.0,America-Alaska
433,2020-01-31,0.0,0.0,America-Alaska
434,2020-02-01,0.0,0.0,America-Alaska
435,2020-02-02,0.0,0.0,America-Alaska
436,2020-02-03,0.0,0.0,America-Alaska
437,2020-02-04,0.0,0.0,America-Alaska
438,2020-02-05,0.0,0.0,America-Alaska
439,2020-02-06,0.0,0.0,America-Alaska
440,2020-02-07,0.0,0.0,America-Alaska
441,2020-02-08,0.0,0.0,America-Alaska
442,2020-02-09,0.0,0.0,America-Alaska
443,2020-02-10,0.0,0.0,America-Alaska
444,2020-02-11,0.0,0.0,America-Alaska
445,2020-02-12,0.0,0.0,America-Alaska
446,2020-02-13,0.0,0.0,America-Alaska
447,2020-02-14,0.0,0.0,America-Alaska
448,2020-02-15,0.0,0.0,America-Alaska
449,2020-02-16,0.0,0.0,America-Alaska
450,2020-02-17,0.0,0.0,America-Alaska
451,2020-02-18,0.0,0.0,America-Alaska
452,2020-02-19,0.0,0.0,America-Alaska
453,2020-02-20,0.0,0.0,America-Alaska
454,2020-02-21,0.0,0.0,America-Alaska
455,2020-02-22,0.0,0.0,America-Alaska
456,2020-02-23,0.0,0.0,America-Alaska
457,2020-02-24,0.0,0.0,America-Alaska
458,2020-02-25,0.0,0.0,America-Alaska
459,2020-02-26,0.0,0.0,America-Alaska
460,2020-02-27,0.0,0.0,America-Alaska
461,2020-02-28,0.0,0.0,America-Alaska
462,2020-02-29,0.0,0.0,America-Alaska
463,2020-03-01,0.0,0.0,America-Alaska
464,2020-03-02,0.0,0.0,America-Alaska
465,2020-03-03,0.0,0.0,America-Alaska
466,2020-03-04,0.0,0.0,America-Alaska
467,2020-03-05,0.0,0.0,America-Alaska
468,2020-03-06,0.0,0.0,America-Alaska
469,2020-03-07,0.0,0.0,America-Alaska
470,2020-03-08,0.0,0.0,America-Alaska
471,2020-03-09,0.0,0.0,America-Alaska
472,2020-03-10,0.0,0.0,America-Alaska
473,2020-03-11,1.0,0.0,America-Alaska
474,2020-03-12,0.0,0.0,America-Alaska
475,2020-03-13,1.0,0.0,America-Alaska
476,2020-03-14,-1.0,0.0,America-Alaska
477,2020-03-15,0.0,0.0,America-Alaska
478,2020-03-16,0.0,0.0,America-Alaska
479,2020-03-17,2.0,0.0,America-Alaska
480,2020-03-18,3.0,0.0,America-Alaska
481,2020-03-19,3.0,0.0,America-Alaska
482,2020-03-20,3.0,0.0,America-Alaska
483,2020-03-21,3.0,0.0,America-Alaska
484,2020-03-22,5.0,0.0,America-Alaska
485,2020-03-23,10.0,0.0,America-Alaska
486,2020-03-24,4.0,0.0,America-Alaska
487,2020-03-25,7.0,1.0,America-Alaska
488,2020-03-26,15.0,0.0,America-Alaska
489,2020-03-27,2.0,0.0,America-Alaska
490,2020-03-28,27.0,1.0,America-Alaska
491,2020-03-29,17.0,0.0,America-Alaska
492,2020-03-30,12.0,1.0,America-Alaska
493,2020-03-31,5.0,0.0,America-Alaska
494,2020-04-01,13.0,0.0,America-Alaska
495,2020-04-02,11.0,0.0,America-Alaska
496,2020-04-03,14.0,0.0,America-Alaska
497,2020-04-04,14.0,2.0,America-Alaska
498,2020-04-05,14.0,1.0,America-Alaska
499,2020-04-06,5.0,0.0,America-Alaska
500,2020-04-07,23.0,0.0,America-Alaska
501,2020-04-08,13.0,1.0,America-Alaska
502,2020-04-09,9.0,0.0,America-Alaska
503,2020-04-10,11.0,0.0,America-Alaska
504,2020-04-11,11.0,1.0,America-Alaska
505,2020-04-12,15.0,0.0,America-Alaska
506,2020-04-13,5.0,0.0,America-Alaska
507,2020-04-14,8.0,1.0,America-Alaska
508,2020-04-15,8.0,0.0,America-Alaska
509,2020-04-16,7.0,0.0,America-Alaska
510,2020-04-17,9.0,0.0,America-Alaska
511,2020-04-18,5.0,0.0,America-Alaska
512,2020-04-19,5.0,0.0,America-Alaska
513,2020-04-20,2.0,0.0,America-Alaska
514,2020-04-21,8.0,0.0,America-Alaska
515,2020-04-22,6.0,0.0,America-Alaska
516,2020-04-23,-171.0,-5.0,America-Alaska
517,2020-04-24,173.0,5.0,America-Alaska
518,2020-04-25,2.0,0.0,America-Alaska
519,2020-04-26,0.0,0.0,America-Alaska
520,2020-04-27,1.0,0.0,America-Alaska
521,2020-04-28,5.0,0.0,America-Alaska
522,2020-04-29,6.0,0.0,America-Alaska
523,2020-04-30,4.0,0.0,America-Alaska
524,2020-05-01,0.0,0.0,America-Alaska
525,2020-05-02,9.0,0.0,America-Alaska
526,2020-05-03,1.0,0.0,America-Alaska
527,2020-05-04,3.0,0.0,America-Alaska
528,2020-05-05,2.0,0.0,America-Alaska
529,2020-05-06,1.0,0.0,America-Alaska
530,2020-01-22,0.0,0.0,America-American_Samoa
531,2020-01-23,0.0,0.0,America-American_Samoa
