"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"35",36,42,2.88247288688484,0.720013798166436,1.63050895428531,1.78770736996488,4.06016806602381,2.82035685971769,4.06016806602381,4.06016806602381,4.26595495705318,"25/03/2020"
"36",37,43,2.66360085935034,0.618499340587672,1.5489143263279,1.70124474919645,3.66110695555839,2.62077660950211,3.66110695555839,3.66110695555839,3.81861875387915,"26/03/2020"
"37",38,44,2.69005997107717,0.581932370676019,1.61402555873154,1.76203149234084,3.62441376463494,2.66075812276266,3.62441376463494,3.62441376463494,3.73919827301534,"27/03/2020"
"38",39,45,2.84727474577328,0.587974056398392,1.72451342558488,1.8897415097813,3.77623401179771,2.83055783968541,3.77623401179771,3.77623401179771,3.87489408557725,"28/03/2020"
"39",40,46,2.74475536910783,0.565483105037295,1.62493180931379,1.79878724729691,3.61642430563022,2.74404930980594,3.61642430563022,3.61642430563022,3.70367015451856,"29/03/2020"
"40",41,47,2.6557889985956,0.554018619004558,1.56599252659812,1.7251778238761,3.50326837635894,2.65743629162654,3.50326837635894,3.50326837635894,3.58693720572812,"30/03/2020"
"41",42,48,2.51062120674615,0.525784933410456,1.49843966355602,1.64113619571305,3.32021219307195,2.50648818937969,3.32021219307195,3.32021219307195,3.40580703675364,"31/03/2020"
"42",43,49,2.34247813246851,0.481831897084351,1.43825226907585,1.56026159884722,3.0917107562103,2.32873991100157,3.0917107562103,3.0917107562103,3.18439621256827,"01/04/2020"
"43",44,50,2.33023264409553,0.457251731720769,1.48679865696855,1.59804365460221,3.04855310934472,2.31151923761048,3.04855310934472,3.04855310934472,3.14604276745752,"02/04/2020"
"44",45,51,2.20996860418457,0.409465868643278,1.44031315516737,1.55111709394175,2.85175820303769,2.19429605103828,2.85175820303769,2.85175820303769,2.93402861185812,"03/04/2020"
"45",46,52,2.04554071460144,0.356433923081764,1.36278962450455,1.46208874588665,2.60318715963141,2.03827657468032,2.60318715963141,2.60318715963141,2.66181670734033,"04/04/2020"
"46",47,53,1.87510659288584,0.304679273584897,1.2913150960736,1.37372902746718,2.35036645800822,1.87158291687015,2.35036645800822,2.35036645800822,2.39667920570296,"05/04/2020"
