"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"1",2,8,8.93917826830547,6.66488385760701,0.948898029998638,1.41597119594597,21.9438790839335,7.33964685822427,21.9438790839335,21.9438790839335,25.9738705088212,"28/02/2020"
"2",3,9,11.4494833461112,7.70682608121189,1.76812545279706,2.41520951491008,26.3699141775432,9.71975151125331,26.3699141775432,26.3699141775432,30.7862710713903,"29/02/2020"
"3",4,10,11.9436241494343,8.14850843129921,1.89612312656516,2.53186309498468,27.8198368109123,10.0487743451217,27.8198368109123,27.8198368109123,32.5464641904331,"01/03/2020"
"4",5,11,10.7062882804676,7.73873136428908,1.74281520983523,2.26504299771266,25.9651744405473,8.70345306205892,25.9651744405473,25.9651744405473,30.808206378644,"02/03/2020"
"5",6,12,8.6093148650796,6.3370810914592,1.55728980155554,1.97255278102666,20.9880987327262,6.90643369395016,20.9880987327262,20.9880987327262,25.1686226982697,"03/03/2020"
"6",7,13,8.46206424311722,5.59083221607957,1.97591277225693,2.40261652858201,19.0716506350654,7.07826069815318,19.0716506350654,19.0716506350654,22.5097388258782,"04/03/2020"
"7",8,14,6.25169876250151,3.69405286049928,1.57977939214316,1.92845410904674,13.2898317532249,5.42924085938783,13.2898317532249,13.2898317532249,15.4023587765799,"05/03/2020"
"8",9,15,8.62126055237007,4.22637331764317,2.75134526042959,3.22547037927833,16.5379499445042,7.85668883730005,16.5379499445042,16.5379499445042,18.5867402203167,"06/03/2020"
"9",10,16,6.65816372926222,3.14043664833367,1.91309612723923,2.36855392004619,12.4118210384126,6.20988417893255,12.4118210384126,12.4118210384126,13.7986197479141,"07/03/2020"
"10",11,17,6.19622932008076,2.85858682552548,1.89836264469211,2.25101952179349,11.3633204200931,5.82335654143609,11.3633204200931,11.3633204200931,12.51372000864,"08/03/2020"
"11",12,18,5.3184993349976,2.39819628555098,1.75347692119087,2.05588182091433,9.68458443017781,4.97065935576009,9.68458443017781,9.68458443017781,10.6257111638079,"09/03/2020"
"12",13,19,11.9258868275365,4.90100833023841,4.5035747492829,5.1629057705897,20.7289550973041,11.2067570050981,20.7289550973041,20.7289550973041,22.4578348736125,"10/03/2020"
"13",14,20,19.7931588229596,8.54070390475035,4.9947697509346,6.80788102629646,34.2565957558995,19.119152028386,34.2565957558995,34.2565957558995,36.8530960529198,"11/03/2020"
"14",15,21,25.7290244029774,13.3350955920095,4.23007033291512,6.02730597932036,47.9501506343303,24.8336951011287,47.9501506343303,47.9501506343303,51.3796522515764,"12/03/2020"
"15",16,22,20.220849932672,12.8812214478376,2.64038227250579,3.69752155547147,43.5804693424118,17.7823710519611,43.5804693424118,43.5804693424118,47.0073606294787,"13/03/2020"
"16",17,23,13.6634844486425,10.1166057719457,2.02683410964444,2.61028243887157,34.5990017082982,10.5879432949835,34.5990017082982,34.5990017082982,37.7137449674229,"14/03/2020"
"17",18,24,7.72802415560862,5.95281498864242,1.55170780087188,1.86415239978871,20.2133010416178,5.78921727359982,20.2133010416178,20.2133010416178,23.7724435872148,"15/03/2020"
"18",19,25,4.67583064570681,3.21788189626258,1.39251543819925,1.55895753944987,10.8327752450737,3.71536648653032,10.8327752450737,10.8327752450737,12.7475701892504,"16/03/2020"
