"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"32",33,39,2.63589080743551,0.532349526045462,1.576501002446,1.73435384821496,3.45643126238863,2.65613444069366,3.45643126238863,3.45643126238863,3.56860431934183,"27/03/2020"
"33",34,40,2.53986091447468,0.495988778436942,1.47805090761578,1.65799970760221,3.27488670906767,2.57440935030459,3.27488670906767,3.27488670906767,3.36685648611344,"28/03/2020"
"34",35,41,2.72969706547602,0.52599939379062,1.58320446278876,1.76696723243892,3.4888205695158,2.7836452402572,3.4888205695158,3.4888205695158,3.56528822893451,"29/03/2020"
"35",36,42,2.74617490275757,0.543013961007543,1.54080282282678,1.73628150566022,3.51399104691684,2.8127741589051,3.51399104691684,3.51399104691684,3.58320854706324,"30/03/2020"
"36",37,43,2.56775301108539,0.528375944916776,1.41283897035987,1.5910147625048,3.31635931257152,2.63159573066031,3.31635931257152,3.31635931257152,3.3876241930913,"31/03/2020"
"37",38,44,2.27788740097427,0.475370466576917,1.28417618560681,1.42886678908867,2.97234414649465,2.32208894375424,2.97234414649465,2.97234414649465,3.0506174997842,"01/04/2020"
"38",39,45,2.06218493909066,0.413821485220618,1.24485921598541,1.35481304172308,2.69249063389235,2.0859400572953,2.69249063389235,2.69249063389235,2.77067996942815,"02/04/2020"
"39",40,46,1.79205801026994,0.327624228231781,1.1644706860301,1.24727013746356,2.30007309138439,1.80221460579399,2.30007309138439,2.30007309138439,2.37079377293584,"03/04/2020"
"40",41,47,1.631178925454,0.256263456629132,1.15445871004105,1.2101581202503,2.03163214889878,1.63492506633307,2.03163214889878,2.03163214889878,2.08631777993465,"04/04/2020"
"41",42,48,1.42490401079885,0.185118718107898,1.079606549494,1.12089828353007,1.71637668761593,1.42542312574946,1.71637668761593,1.71637668761593,1.74630540322753,"05/04/2020"
"42",43,49,1.23564677550891,0.127315494681232,1.00487038555904,1.02819562001016,1.44062790206437,1.23443368229084,1.44062790206437,1.44062790206437,1.45768831110464,"06/04/2020"
"43",44,50,1.15800211672495,0.08926365220276,1.0082786148988,1.02244237588456,1.30675162841154,1.15397379024667,1.30675162841154,1.30675162841154,1.32086457865825,"07/04/2020"
"44",45,51,1.16080216494725,0.0649659518192551,1.05323961130172,1.06478238463906,1.27416615601515,1.15506130930163,1.27416615601515,1.27416615601515,1.28812991215679,"08/04/2020"
"45",46,52,1.11905417894704,0.0476125063373672,1.03795353709359,1.04681789878208,1.20395728890219,1.11587725117272,1.20395728890219,1.20395728890219,1.21612956865511,"09/04/2020"
"46",47,53,1.1109018571985,0.0373090649250241,1.04708136319817,1.05472045696727,1.17815635301799,1.10805633300065,1.17815635301799,1.17815635301799,1.1887019888145,"10/04/2020"
"47",48,54,1.11766804578057,0.0310489294677423,1.06121610003175,1.06995827133858,1.17283618135271,1.11543926328628,1.17283618135271,1.17283618135271,1.1818250596419,"11/04/2020"
"48",49,55,1.06427848110531,0.0264381121835003,1.0086386845403,1.02023908529558,1.1086307154662,1.06383434365778,1.1086307154662,1.1086307154662,1.11610671863929,"12/04/2020"
"49",50,56,1.08993964327662,0.0230935867522101,1.04333960403375,1.05029417835007,1.12763511786623,1.09061099238512,1.12763511786623,1.12763511786623,1.13424389913305,"13/04/2020"
"50",51,57,1.05566434904111,0.021538838343247,1.00982028817389,1.01758867498468,1.08867695962481,1.05721652330873,1.08867695962481,1.08867695962481,1.09408783388145,"14/04/2020"
"51",52,58,0.951961996372311,0.017886201932896,0.916233900383786,0.921497785205565,0.980194426878968,0.952700964103014,0.980194426878968,0.980194426878968,0.984871779402544,"15/04/2020"
"52",53,59,1.07647327634244,0.0165210056674691,1.04520494808234,1.05000816438947,1.1034890552936,1.07620157085518,1.1034890552936,1.1034890552936,1.10920328857874,"16/04/2020"
"53",54,60,1.03159718556637,0.0137481610998641,1.00389135381399,1.0089179101746,1.05360572489044,1.03186227923573,1.05360572489044,1.05360572489044,1.05770125782419,"17/04/2020"
"54",55,61,0.988413385377663,0.0123659048202956,0.964040593105147,0.968014303441863,1.00870787232892,0.988432964718608,1.00870787232892,1.00870787232892,1.01261119797974,"18/04/2020"
"55",56,62,0.953577414214147,0.0111721861455553,0.931858136500624,0.935304058861346,0.972064835788877,0.953511641318315,0.972064835788877,0.972064835788877,0.975693987182402,"19/04/2020"
"56",57,63,0.920589426554236,0.0117452329235818,0.89926598444473,0.902546220674687,0.940106021365824,0.920069010744267,0.940106021365824,0.940106021365824,0.945562379621069,"20/04/2020"
"57",58,64,0.980602622314316,0.0159752805234547,0.956209147089879,0.959647282513421,1.00919477045116,0.978529793456084,1.00919477045116,1.00919477045116,1.02291757547883,"21/04/2020"
"58",59,65,1.03079340660535,0.0156486807336982,1.00398765546389,1.00764841197244,1.05948614433229,1.02919747578229,1.05948614433229,1.05948614433229,1.0651584376238,"22/04/2020"
"59",60,66,0.873899422630308,0.0124299506984959,0.849769656517985,0.853497006914708,0.894324621106224,0.873898882316907,0.894324621106224,0.894324621106224,0.898099898952535,"23/04/2020"
"60",61,67,0.846149005881006,0.0160541420602194,0.820602175951992,0.824521229180645,0.870324201655931,0.844768609902057,0.870324201655931,0.870324201655931,0.883398853957412,"24/04/2020"
"61",62,68,0.874455891772866,0.0237097990936543,0.844636691635068,0.848580063691571,0.919937412168775,0.869730440462813,0.919937412168775,0.919937412168775,0.945795366202699,"25/04/2020"
"62",63,69,0.885690556103561,0.0268255268395781,0.851588538115065,0.855319220927085,0.94283752852864,0.878922410120103,0.94283752852864,0.94283752852864,0.961958685543426,"26/04/2020"
"63",64,70,0.844570330561048,0.0271318031728281,0.807426122557822,0.811251840993246,0.899825155930765,0.838069709653538,0.899825155930765,0.899825155930765,0.912796174041103,"27/04/2020"
"64",65,71,0.756304936657484,0.0279335175556633,0.716832630290736,0.720965883487601,0.810116396492433,0.750816590054141,0.810116396492433,0.810116396492433,0.826540480968568,"28/04/2020"
"65",66,72,0.739090347528175,0.0358904985677793,0.693129055459193,0.698216346652125,0.80745475865333,0.73122969555518,0.80745475865333,0.80745475865333,0.839887659053275,"29/04/2020"
"66",67,73,0.714563527394356,0.0415760529048518,0.664580045626657,0.669568417423454,0.799118836996778,0.70401393389065,0.799118836996778,0.799118836996778,0.835115064557384,"30/04/2020"
"67",68,74,0.711352690845378,0.0479788464019669,0.655630210294292,0.660270541106479,0.809938934427827,0.698112538251554,0.809938934427827,0.809938934427827,0.849242168649217,"01/05/2020"
"68",69,75,0.6147057624241,0.0457402046176946,0.560038258045862,0.564356833724895,0.708484960445775,0.60221903353538,0.708484960445775,0.708484960445775,0.740811233262109,"02/05/2020"
"69",70,76,0.57266555178359,0.0522550677387437,0.513159734291458,0.517647726143404,0.675442416231778,0.558777680130188,0.675442416231778,0.675442416231778,0.72155254513274,"03/05/2020"
"70",71,77,0.547650329947611,0.0593622445212758,0.48157738479083,0.486608533267762,0.666707317183605,0.531296868367512,0.666707317183605,0.666707317183605,0.721357463132066,"04/05/2020"
"71",72,78,0.557125070189696,0.0685348530610173,0.481654458302564,0.487004685125283,0.696341574499841,0.537714737889678,0.696341574499841,0.696341574499841,0.757567323294247,"05/05/2020"
"72",73,79,0.532835455330073,0.0695705163979483,0.453848903494066,0.459000423158126,0.675633390913881,0.513240926095763,0.675633390913881,0.675633390913881,0.728811388620492,"06/05/2020"
"73",74,80,0.532468547051889,0.073796994469836,0.447307696754065,0.45256951332284,0.681307980115136,0.512481039678293,0.681307980115136,0.681307980115136,0.73605746254423,"07/05/2020"
"74",75,81,0.576843582386339,0.0821490032466035,0.479644684400782,0.485511579993622,0.742089187551334,0.555669375297863,0.742089187551334,0.742089187551334,0.799685441725757,"08/05/2020"
"75",76,82,0.646634655057326,0.0883052923915701,0.536332823214783,0.542994316903819,0.824917635984496,0.626006904403108,0.824917635984496,0.824917635984496,0.873173677010176,"09/05/2020"
"76",77,83,0.7267914902035,0.0889429330315277,0.606995661889652,0.614492506588515,0.901526327156535,0.70943947400958,0.901526327156535,0.901526327156535,0.936467958458229,"10/05/2020"
"77",78,84,0.808561871263683,0.0836047672003752,0.684723384041138,0.693747983213123,0.962225154095211,0.797072664770932,0.962225154095211,0.962225154095211,0.98683962216071,"11/05/2020"
"78",79,85,0.864457376516618,0.0716838360042052,0.745963813690058,0.75667085068526,0.985983670207612,0.860048717155994,0.985983670207612,0.985983670207612,1.00618620337272,"12/05/2020"
"79",80,86,0.935717278036552,0.0607304823268936,0.825039846678323,0.836774893127202,1.03587828739375,0.935331342906758,1.03587828739375,1.03587828739375,1.05229449882425,"13/05/2020"
"80",81,87,0.950607899307953,0.0484703984253593,0.856987098211405,0.868581210093036,1.03093498419492,0.95114806032509,1.03093498419492,1.03093498419492,1.04556443614737,"14/05/2020"
"81",82,88,0.873207922244644,0.0368702880699124,0.802413211707952,0.812416124741897,0.934746607193552,0.872950549544297,0.934746607193552,0.934746607193552,0.947586421560371,"15/05/2020"
"82",83,89,0.816009442760829,0.0298254977192634,0.759203831601527,0.767363827161847,0.865824422209944,0.815838881822165,0.865824422209944,0.865824422209944,0.876343966474839,"16/05/2020"
"83",84,90,0.753720417384473,0.0274809198688735,0.705385513368238,0.712412509887054,0.799670726004692,0.752235953203053,0.799670726004692,0.799670726004692,0.81646223816563,"17/05/2020"
"84",85,91,0.706895818825718,0.0327053886289443,0.661190014653528,0.667288837854868,0.769282943881551,0.701508649819821,0.769282943881551,0.769282943881551,0.801251107981216,"18/05/2020"
"85",86,92,0.697968702492101,0.0433431049854637,0.646330826241021,0.651858917885124,0.786957011314157,0.686849517968745,0.786957011314157,0.786957011314157,0.826154199625113,"19/05/2020"
"86",87,93,0.69080493783523,0.0519471316786888,0.626657812776334,0.63296900110262,0.798440408690142,0.677053245399269,0.798440408690142,0.798440408690142,0.836217324278976,"20/05/2020"
"87",88,94,0.719370549778735,0.0604091544146669,0.639176106395227,0.647609684013158,0.841832974635439,0.70480549363027,0.841832974635439,0.841832974635439,0.878674387728015,"21/05/2020"
"88",89,95,0.735743572601842,0.0622733833779658,0.647245927323003,0.656880680881111,0.859069029576634,0.722677698896758,0.859069029576634,0.859069029576634,0.887743011725439,"22/05/2020"
"89",90,96,0.743439804792802,0.0600979088611171,0.654350242386656,0.663759514141433,0.858904959340863,0.732879893018547,0.858904959340863,0.858904959340863,0.88304645167297,"23/05/2020"
"90",91,97,0.763899152167525,0.057624664524451,0.677126347045732,0.685659641935177,0.872570513425493,0.755183939457232,0.872570513425493,0.872570513425493,0.895828639623113,"24/05/2020"
"91",92,98,0.798485501823481,0.0551681382119706,0.713765177665703,0.722197189622921,0.901381460408764,0.791030752177317,0.901381460408764,0.901381460408764,0.923315283328813,"25/05/2020"
"92",93,99,0.821406259798965,0.0508230338486047,0.739803296083756,0.748547756563092,0.914338753938496,0.815746938111001,0.914338753938496,0.914338753938496,0.932397554833017,"26/05/2020"
"93",94,100,0.797467450652735,0.0443268919656471,0.722994110057058,0.731728278683818,0.876906400317312,0.79356949437357,0.876906400317312,0.876906400317312,0.892035294807022,"27/05/2020"
"94",95,101,0.799877459834166,0.0424685462042059,0.72885608879326,0.737731430145439,0.876625847698054,0.795815083353614,0.876625847698054,0.876625847698054,0.894794116147376,"28/05/2020"
"95",96,102,0.830383469032244,0.0431465088363914,0.759534134568373,0.768533192420029,0.909924096367313,0.825585815466503,0.909924096367313,0.909924096367313,0.93081484109992,"29/05/2020"
"96",97,103,0.823175966025913,0.0410070091750114,0.755070308779254,0.763823574514704,0.898991548752534,0.818613543048345,0.898991548752534,0.898991548752534,0.916056096850191,"30/05/2020"
"97",98,104,0.753638977773805,0.0374737401347158,0.691478876029442,0.699495190666228,0.822606847681437,0.749427401590832,0.822606847681437,0.822606847681437,0.83865933585409,"31/05/2020"
"98",99,105,0.729961650843293,0.0406447279903844,0.66770502063353,0.675476671203762,0.805939650434376,0.723937924689371,0.805939650434376,0.805939650434376,0.831194023772538,"01/06/2020"
"99",100,106,0.690145868857083,0.0439021997498563,0.626869356707559,0.634370897970016,0.775442687168375,0.68229803344995,0.775442687168375,0.775442687168375,0.80563054173532,"02/06/2020"
"100",101,107,0.710109635204607,0.0523305958337021,0.639528301930085,0.647310981252273,0.814219788265581,0.699033829633469,0.814219788265581,0.814219788265581,0.852458314251428,"03/06/2020"
