"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"33",34,40,3.21469317088182,0.893241180635792,1.59669553005702,1.75199402975237,4.67180458007373,3.1957503582496,4.67180458007373,4.67180458007373,4.88411687264033,"17/03/2020"
"34",35,41,2.92970567496371,0.76694759295702,1.51563742708033,1.66117891482604,4.17248679542852,2.91792516578711,4.17248679542852,4.17248679542852,4.34301322854213,"18/03/2020"
"35",36,42,2.74094539780401,0.673311405837675,1.48679343779157,1.61669462802604,3.82373173499041,2.73452442385751,3.82373173499041,3.82373173499041,3.96431321568791,"19/03/2020"
"36",37,43,2.67385890399575,0.613954759824608,1.51479057400374,1.63816535927101,3.65458093611902,2.67093102182165,3.65458093611902,3.65458093611902,3.77328329002438,"20/03/2020"
"37",38,44,2.45643979384951,0.532556502873914,1.4235625065503,1.54194171432677,3.2977950558419,2.4607365380615,3.2977950558419,3.2977950558419,3.38809070689201,"21/03/2020"
"38",39,45,2.30422131838511,0.471010135396536,1.38606058207412,1.48806132718293,3.04307989636237,2.31292487879422,3.04307989636237,3.04307989636237,3.11488097916171,"22/03/2020"
"39",40,46,2.09015296860257,0.400777721259726,1.30775114291994,1.39531311215294,2.71689081657598,2.09806627167755,2.71689081657598,2.71689081657598,2.77452254163889,"23/03/2020"
"40",41,47,2.25174147127323,0.397889719904752,1.48206673741328,1.56740046846198,2.87628970332022,2.25748153413016,2.87628970332022,2.87628970332022,2.93165596504101,"24/03/2020"
"41",42,48,2.15805801930579,0.36521029342243,1.40839271506013,1.5094395892481,2.71693954699388,2.17134218589812,2.71693954699388,2.71693954699388,2.76489400977052,"25/03/2020"
"42",43,49,2.0853485119709,0.34433725253036,1.36408954601412,1.4579910204321,2.59934817188252,2.10641152001144,2.59934817188252,2.59934817188252,2.6431685535612,"26/03/2020"
"43",44,50,2.06759139242195,0.333119306925854,1.37267113729529,1.45880192779858,2.5596499265019,2.09060102033339,2.5596499265019,2.5596499265019,2.60210208995975,"27/03/2020"
"44",45,51,2.04336913695724,0.323413550412729,1.36869715875086,1.45342335914362,2.51969943327906,2.06605301826825,2.51969943327906,2.51969943327906,2.55965533384893,"28/03/2020"
"45",46,52,2.05146673718702,0.319990898569353,1.38350815263158,1.46919346068011,2.52505953103847,2.07285903734259,2.52505953103847,2.52505953103847,2.56179406460975,"29/03/2020"
"46",47,53,1.89768203491632,0.293192120459822,1.28112622770941,1.36250213712297,2.3301634831613,1.91735164007849,2.3301634831613,2.3301634831613,2.36556079516069,"30/03/2020"
"47",48,54,1.72377585946295,0.256324886826102,1.19785407203094,1.2602700201074,2.10631437917473,1.73932458344557,2.10631437917473,2.10631437917473,2.1369427664962,"31/03/2020"
"48",49,55,1.86429454122359,0.255313445050965,1.36015383095542,1.41819966034688,2.25458377090278,1.87380790179263,2.25458377090278,2.25458377090278,2.28504552745848,"01/04/2020"
"49",50,56,1.7852433017802,0.233837917372259,1.29654912188856,1.36597900007374,2.1363485293424,1.7969617515229,2.1363485293424,2.1363485293424,2.16392066583269,"02/04/2020"
"50",51,57,1.52127156309623,0.192619149097572,1.10964601776288,1.16638988308197,1.80428343753983,1.53487648826597,1.80428343753983,1.80428343753983,1.82753408167349,"03/04/2020"
"51",52,58,1.45355936557277,0.165950420150026,1.1246020179476,1.16127900610004,1.70387489427736,1.46232524062277,1.70387489427736,1.70387489427736,1.72509985384643,"04/04/2020"
"52",53,59,1.32444550006804,0.131778726422514,1.07188749668943,1.10244746054789,1.52901455063403,1.32771230882557,1.52901455063403,1.52901455063403,1.54681789749813,"05/04/2020"
"53",54,60,1.20567898544568,0.100109463428965,1.0258386268318,1.04357361223811,1.36659324487082,1.20521689416888,1.36659324487082,1.36659324487082,1.38001992473195,"06/04/2020"
"54",55,61,1.12186718321702,0.072900387877008,0.999284491374928,1.00976914808731,1.24448861728534,1.11867207760034,1.24448861728534,1.24448861728534,1.25445766820687,"07/04/2020"
"55",56,62,0.93802099421213,0.0449926582900376,0.862789665815959,0.870763051866871,1.01681322578934,0.93385221096537,1.01681322578934,1.01681322578934,1.02430965689283,"08/04/2020"
"56",57,63,0.880444583327338,0.0295948104010789,0.823318780181468,0.831288184010792,0.931800960107231,0.879080399767743,0.931800960107231,0.931800960107231,0.938374431805723,"09/04/2020"
"57",58,64,0.948356448270094,0.0304418802136223,0.891738894482002,0.89953810243785,0.994637957972528,0.948853879793748,0.994637957972528,0.994637957972528,1.01291112691959,"10/04/2020"
"58",59,65,0.91756997993216,0.0290171798278133,0.861509734756232,0.869183180141019,0.968482727863135,0.917727398090269,0.968482727863135,0.968482727863135,0.975470723044438,"11/04/2020"
"59",60,66,0.884725760024855,0.0281828620720511,0.827178859951535,0.835175932485223,0.932051517497439,0.885326875579522,0.932051517497439,0.932051517497439,0.939602649511766,"12/04/2020"
"60",61,67,0.888673841609269,0.0287542094095999,0.830514143258037,0.839972935025583,0.93916283746055,0.887521981330838,0.93916283746055,0.93916283746055,0.949934811396242,"13/04/2020"
"61",62,68,0.859610715928205,0.0267515810206752,0.810045508563396,0.81908053425868,0.909122396021213,0.856977523812861,0.909122396021213,0.909122396021213,0.919566703084126,"14/04/2020"
"62",63,69,0.940537644958922,0.0297477014703214,0.895345711018172,0.900972867950486,0.998882088110398,0.935682044453125,0.998882088110398,0.998882088110398,1.01396227926398,"15/04/2020"
"63",64,70,0.90993994204531,0.0242382403186088,0.871380015416531,0.875446440452586,0.95458070433137,0.906911102392586,0.95458070433137,0.95458070433137,0.960021147159064,"16/04/2020"
"64",65,71,0.862031396110659,0.0207198854243422,0.828501159568234,0.831994760453535,0.899177382084983,0.859935286645552,0.899177382084983,0.899177382084983,0.90600570668069,"17/04/2020"
"65",66,72,0.724243927904119,0.0193811035787018,0.696190654075107,0.698969738406875,0.760989061681176,0.721280310352306,0.760989061681176,0.760989061681176,0.772399208409841,"18/04/2020"
"66",67,73,0.720910715213696,0.0317901315245098,0.687720269018393,0.690441463129952,0.785341171785989,0.712750757101444,0.785341171785989,0.785341171785989,0.81560798654109,"19/04/2020"
