"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"50",51,57,0.768330347864883,0.0371300431640992,0.719465149035464,0.724743791365434,0.842345947839918,0.759970905177353,0.842345947839918,0.842345947839918,0.870225246367042,"10/04/2020"
"51",52,58,0.744641306077443,0.0436876385642101,0.687556557761192,0.693509572890459,0.8319749415869,0.734358914701303,0.8319749415869,0.8319749415869,0.863026716775878,"11/04/2020"
"52",53,59,0.711507180122569,0.0478326736951117,0.648886218373965,0.655187930121159,0.806997958930586,0.700366817648965,0.806997958930586,0.806997958930586,0.839045471231408,"12/04/2020"
"53",54,60,0.673704178006594,0.0512329246207214,0.607819023911854,0.61404767691861,0.775438203013773,0.662014291842201,0.775438203013773,0.775438203013773,0.810125603755248,"13/04/2020"
"54",55,61,0.66072803540063,0.0567589989566564,0.590502506315123,0.596411253016981,0.77340986542018,0.647629461082734,0.77340986542018,0.77340986542018,0.813680109010673,"14/04/2020"
"55",56,62,0.637026534252173,0.059465155435975,0.564354489452298,0.569864630189339,0.756432690649392,0.623261443883548,0.756432690649392,0.756432690649392,0.795676708830582,"15/04/2020"
"56",57,63,0.682271797535444,0.0689318371593603,0.599038958396823,0.604836848088475,0.820113070461711,0.666449919891063,0.820113070461711,0.820113070461711,0.865477030964044,"16/04/2020"
"57",58,64,0.630032739169214,0.0621622238193165,0.549935355836332,0.555468619813164,0.755014729913839,0.617079313998574,0.755014729913839,0.755014729913839,0.78418666702537,"17/04/2020"
"58",59,65,0.589615810431376,0.0613632374891547,0.511415796603284,0.516942496105295,0.708278447030316,0.577659624195388,0.708278447030316,0.708278447030316,0.743755963578891,"18/04/2020"
"59",60,66,0.571020498807749,0.0645778613167896,0.49171025348092,0.497128846675957,0.696159966466334,0.557890479788204,0.696159966466334,0.696159966466334,0.740325157213095,"19/04/2020"
"60",61,67,0.598494980060116,0.0725191924937499,0.511904780198778,0.517539381737759,0.742585633009433,0.582764887355138,0.742585633009433,0.742585633009433,0.791793834359008,"20/04/2020"
"61",62,68,0.614846775862082,0.074661377983755,0.522832597274412,0.52887421260693,0.766404338203383,0.598575579110021,0.766404338203383,0.766404338203383,0.806989803592292,"21/04/2020"
"62",63,69,0.634223581853904,0.0758760441877962,0.537381920353787,0.543799819915993,0.785268936206541,0.618404453123666,0.785268936206541,0.785268936206541,0.821014276464923,"22/04/2020"
"63",64,70,0.567467843474019,0.0656181922689161,0.479656036355854,0.485762239436887,0.694818002498887,0.555637362350232,0.694818002498887,0.694818002498887,0.722715689305192,"23/04/2020"
"64",65,71,0.585409647051095,0.0714269351058778,0.492989255461443,0.499529311277867,0.719751112817753,0.572770877743398,0.719751112817753,0.719751112817753,0.760937553134168,"24/04/2020"
"65",66,72,0.573979421065816,0.0698979926918399,0.482553728560807,0.489288184400895,0.709778195448386,0.561289138379999,0.709778195448386,0.709778195448386,0.74810629352957,"25/04/2020"
"66",67,73,0.57887348707552,0.0717228718069743,0.485516051234337,0.492737273744264,0.719144718923702,0.565330816441392,0.719144718923702,0.719144718923702,0.75868053751899,"26/04/2020"
"67",68,74,0.555481880047185,0.0695927498535722,0.464353309951986,0.471517248647398,0.692575525095685,0.541767519324175,0.692575525095685,0.692575525095685,0.729382194749001,"27/04/2020"
"68",69,75,0.573104399010537,0.0748486380064254,0.477236982446294,0.484570045983233,0.719477996456642,0.55782865491686,0.719477996456642,0.719477996456642,0.76059442172923,"28/04/2020"
"69",70,76,0.594979000293556,0.077706967130709,0.493576846379086,0.501353509231418,0.747610535322295,0.579725865004517,0.747610535322295,0.747610535322295,0.786927848966059,"29/04/2020"
"70",71,77,0.61243964719596,0.0777803733886721,0.507483498110992,0.515532074652507,0.763598900882844,0.598494727409046,0.763598900882844,0.763598900882844,0.79939745100572,"30/04/2020"
"71",72,78,0.635445649915884,0.0773120768571707,0.527614162955952,0.536339849799441,0.783114712154432,0.622964254457684,0.783114712154432,0.783114712154432,0.817062335535035,"01/05/2020"
"72",73,79,0.647836907684757,0.0743353250857685,0.540108593179599,0.549338396112608,0.78736717758234,0.637149334594016,0.78736717758234,0.78736717758234,0.818458191811206,"02/05/2020"
