"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"1",2,8,7.38059351904089,6.48376764214639,0.956120569107453,1.25533793838054,20.4370806200778,5.36721101485062,20.4370806200778,20.4370806200778,25.1309889784941,"03/02/2020"
"2",3,9,5.25759534105725,4.95803704588486,0.780836443522069,1.00829430734013,14.7758895567514,3.7218187139925,14.7758895567514,14.7758895567514,19.0707567805815,"04/02/2020"
"3",4,10,3.41806196349743,3.09268929319263,0.641683680674918,0.81717907508509,8.526506983163,2.59910396628185,8.526506983163,8.526506983163,11.2291882055883,"05/02/2020"
"4",5,11,2.38997929716584,1.65591784291666,0.542258738625581,0.684387505958319,5.28918151159289,2.01161595745366,5.28918151159289,5.28918151159289,6.42289930993573,"06/02/2020"
"5",6,12,0.469326512583025,0.49161443379808,0.0113522642260926,0.023067322314531,1.44180251893314,0.315611121643532,1.44180251893314,1.44180251893314,1.79953956112575,"07/02/2020"
"6",7,13,0.422369952433468,0.431984713293033,0.0106305943181739,0.0213727883344595,1.27717314544423,0.288915299846282,1.27717314544423,1.27717314544423,1.58295066194511,"08/02/2020"
"7",8,14,0.426761547639494,0.45551663110125,0.0103168328688238,0.0209302825033243,1.2960397893404,0.287611960332853,1.2960397893404,1.2960397893404,1.62569459817896,"09/02/2020"
"8",9,15,0.467571876965148,0.5330679896928,0.0109124384478951,0.0222014150653526,1.44231302942102,0.305156028340271,1.44231302942102,1.44231302942102,1.84966351960702,"10/02/2020"
"9",10,16,0.54374687722999,0.648508668820252,0.0121378381064636,0.0247747144821108,1.7116606505753,0.344881466492237,1.7116606505753,1.7116606505753,2.22884079744182,"11/02/2020"
"10",11,17,0.662683628690384,0.811506392982217,0.0143507248258903,0.0290961951263718,2.12618699058179,0.408972613279842,2.12618699058179,2.12618699058179,2.81177156551228,"12/02/2020"
"11",12,18,0.835329250403607,1.02921244514739,0.0176430377550196,0.0359989674170684,2.71219039232736,0.510217341002207,2.71219039232736,2.71219039232736,3.58535817045549,"13/02/2020"
"12",13,19,1.07602531194243,1.30995320327906,0.0228499215600565,0.0463909604742766,3.50090713270585,0.658063251106447,3.50090713270585,3.50090713270585,4.6104782984154,"14/02/2020"
"13",14,20,1.4051459644698,1.67980027964213,0.0299612539208762,0.0614328014356721,4.55493514382853,0.866424460704637,4.55493514382853,4.55493514382853,5.97788756736634,"15/02/2020"
"14",15,21,1.81181685585469,2.1261701545424,0.0394985148696407,0.0801215168396124,5.83566002593585,1.12872881983918,5.83566002593585,5.83566002593585,7.60965362934676,"16/02/2020"
"15",16,22,2.26993260695744,2.58389787081278,0.0504607338104799,0.103147906742893,7.2471844651052,1.43837261110541,7.2471844651052,7.2471844651052,9.31171842775668,"17/02/2020"
"16",17,23,2.74095781712442,3.01512025879747,0.0630410616582483,0.127778633790178,8.60826133005749,1.7819807690993,8.60826133005749,8.60826133005749,10.9485612237964,"18/02/2020"
"17",18,24,3.18391622138985,3.4050975708018,0.0740388676382422,0.151719570116634,9.87877907103154,2.10714091104339,9.87877907103154,9.87877907103154,12.4502835807084,"19/02/2020"
"18",19,25,3.5875958977154,3.7535549050547,0.0865136648313662,0.175098551922062,11.0085831132741,2.41064970223717,11.0085831132741,11.0085831132741,13.767095695694,"20/02/2020"
"19",20,26,3.92584111009281,4.03789507209957,0.097391531353883,0.196809556229118,11.946350699298,2.66867059685,11.946350699298,11.946350699298,14.8362336802194,"21/02/2020"
"20",21,27,63.032945505808,18.4075336341835,32.7749097698941,36.4406813127978,96.3045822199506,61.072091527053,96.3045822199506,96.3045822199506,104.167840384904,"22/02/2020"
"21",22,28,242.624504156627,121.096512241333,17.2229038491922,25.7721668530958,410.682022996376,266.093011873613,410.682022996376,410.682022996376,431.093118006168,"23/02/2020"
"22",23,29,225.852057399879,215.499637623855,4.8700264952286,7.0157589728401,644.420684964463,149.505655434278,644.420684964463,644.420684964463,679.388596984076,"24/02/2020"
"23",24,30,165.569641354881,267.877045666547,3.76329499265114,4.91307155469358,895.274941353736,53.5923296432787,895.274941353736,895.274941353736,1074.10482324205,"25/02/2020"
"24",25,31,86.7001366387318,223.840336363063,2.83857484869601,3.56814506441613,373.375372161359,23.502451471459,373.375372161359,373.375372161359,797.97366279576,"26/02/2020"
"25",26,32,37.9248203274144,141.768804864605,2.22404080416532,2.68295377910585,97.666801022572,12.2954802505753,97.666801022572,97.666801022572,215.939067866906,"27/02/2020"
"26",27,33,18.6136946504858,44.9046802569639,2.60871376305658,3.03799523469739,47.6971595864805,10.2598655325551,47.6971595864805,47.6971595864805,78.5231670485938,"28/02/2020"
"27",28,34,10.7408473809205,10.3270051047331,2.35014388808559,2.76670635967875,25.7457848267662,8.16134718510874,25.7457848267662,25.7457848267662,35.2300378411517,"29/02/2020"
"28",29,35,7.31062115399169,4.48287964656068,1.97621221745049,2.30006010335618,15.3435488239489,6.28751611296321,15.3435488239489,15.3435488239489,18.4424019068716,"01/03/2020"
"29",30,36,6.90408564439429,3.40679091056193,2.23973245386415,2.54713822315712,13.1635787978773,6.24889697224248,13.1635787978773,13.1635787978773,15.1135179068224,"02/03/2020"
"30",31,37,5.43177984598891,2.3618042671431,1.88150670798725,2.16223542043358,9.72582801147032,5.05303596412503,9.72582801147032,9.72582801147032,10.8861934503154,"03/03/2020"
