"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)","date"
"25",26,32,1.53927922245103,0.098603542941868,1.32192329788932,1.36607841440144,1.69253310382898,1.54382179703998,1.69253310382898,1.69253310382898,1.71688296858322,"26/03/2020"
"26",27,33,1.57219306701418,0.11360291067009,1.28519987551314,1.35653511276292,1.72712282956568,1.58757196153284,1.72712282956568,1.72712282956568,1.74963881963717,"27/03/2020"
"27",28,34,1.70369092123408,0.141663884549048,1.34414045024296,1.4220591625793,1.88534266388415,1.73025391353739,1.88534266388415,1.88534266388415,1.90726111595733,"28/03/2020"
"28",29,35,1.66457083216722,0.163416666403782,1.25822447218148,1.34479270188897,1.87508312124481,1.69401512007471,1.87508312124481,1.87508312124481,1.89694577356847,"29/03/2020"
"29",30,36,1.58639075466174,0.172352985696698,1.19103411422744,1.26130421983666,1.82613362000752,1.6089336361966,1.82613362000752,1.82613362000752,1.85234051567223,"30/03/2020"
"30",31,37,1.38020535172635,0.153611918759482,1.05844209877436,1.1061836300286,1.6113333327703,1.39072913915914,1.6113333327703,1.6113333327703,1.6417377937936,"31/03/2020"
"31",32,38,1.29663956911289,0.131676211213855,1.05380385224749,1.07998592314532,1.50953036839043,1.29630555503439,1.50953036839043,1.50953036839043,1.54074762806368,"01/04/2020"
"32",33,39,1.12612753872934,0.0965103154790091,0.957858493656425,0.976567766667855,1.28852135843812,1.12130308917007,1.28852135843812,1.28852135843812,1.3131566953784,"02/04/2020"
"33",34,40,1.08516211152413,0.0707968538273901,0.963753351725048,0.979207428223047,1.20742465931161,1.07905925803885,1.20742465931161,1.20742465931161,1.22585972135958,"03/04/2020"
"34",35,41,0.954662203705018,0.046743876263523,0.867425315245696,0.880876147933512,1.03464837637793,0.952200004522771,1.03464837637793,1.03464837637793,1.04789235130874,"04/04/2020"
"35",36,42,0.95585076505026,0.0372422746194198,0.880847363898224,0.893347939404864,1.01648955599143,0.956267346085391,1.01648955599143,1.01648955599143,1.02785940156916,"05/04/2020"
"36",37,43,0.875247255656575,0.032157867164649,0.810388558703812,0.82090996842153,0.926902177562644,0.876038520674451,0.926902177562644,0.926902177562644,0.936318206473929,"06/04/2020"
"37",38,44,0.873029783723317,0.0347929393665077,0.807158415464845,0.817368913874093,0.930509539181739,0.872394553213022,0.930509539181739,0.930509539181739,0.945953416962267,"07/04/2020"
"38",39,45,0.818026154726533,0.0352883611697226,0.753549413578114,0.763260097227616,0.879452097914548,0.816306178223865,0.879452097914548,0.879452097914548,0.895556371731788,"08/04/2020"
"39",40,46,0.792082232044862,0.0385208398978219,0.726637496339174,0.735992089050476,0.860849178752959,0.78852381766968,0.860849178752959,0.860849178752959,0.882924183673718,"09/04/2020"
"40",41,47,0.740001365277631,0.0404756973797115,0.675101648293571,0.683798035721582,0.814509879686867,0.735020099712901,0.814509879686867,0.814509879686867,0.839240009792429,"10/04/2020"
"41",42,48,0.646297335887034,0.0414446986907736,0.583785526154157,0.591705814011401,0.723308546750516,0.640046519362626,0.723308546750516,0.723308546750516,0.7511251365423,"11/04/2020"
"42",43,49,0.526910509607048,0.0432257240669014,0.467690065332199,0.474641415240594,0.607313003466155,0.518996992828317,0.607313003466155,0.607313003466155,0.642048168341919,"12/04/2020"
"43",44,50,0.533065931650947,0.0592325492648369,0.462961746854092,0.470217208032622,0.642373771282838,0.519806074493744,0.642373771282838,0.642373771282838,0.699228033029012,"13/04/2020"
