,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
mu[1],2.7783436440352434,0.005046434383764308,0.30654096418907223,2.1911939837414023,2.5947731811131436,2.771426427841848,2.9472271781749058,3.448221900872773,3689.842057769925,0.9995133307123764
mu[2],2.9226049321561267,0.0051512769585846845,0.29943899761588266,2.442411705063536,2.727796512829533,2.8825943152252833,3.0790373730994465,3.6350946462023472,3378.9901038745047,0.9997429302597594
mu[3],2.9415883686509634,0.005169426514171557,0.31405905665154443,2.419447142712922,2.7438768992862963,2.8984368898365287,3.104825559117124,3.6804138252265997,3690.9478726802613,0.9993972553811429
mu[4],2.9124315994806222,0.0034987901948319057,0.2014425061928021,2.560832212182909,2.7777157545859836,2.8898554824748928,3.0324326355073334,3.3628372340307795,3314.869459013965,1.0001333056087949
mu[5],2.9512549386997087,0.004898231752498726,0.28179764009610614,2.50094973060338,2.7655922301557285,2.912228328119501,3.0980727977298126,3.625776622655655,3309.756510128041,0.9995675554323807
mu[6],3.169072171091344,0.0037410575889854723,0.19966326352457128,2.8198274327666546,3.0251184146177597,3.156151543291146,3.2923149018495765,3.6064782941768962,2848.443067420502,0.9996569987347033
mu[7],2.7419343997476786,0.0054189102432730465,0.3254531948774734,2.0528316217663627,2.5525896967698243,2.754428222773843,2.924555789575288,3.4209967653078412,3607.0583127415457,1.0002102863050313
mu[8],3.187999828405025,0.0049563544699084,0.2639858035344487,2.768964630753824,2.9918810389728168,3.16501811478682,3.3410259335201804,3.788339961096799,2836.850353380279,1.0001100846119895
mu[9],2.9124650517361337,0.0051423936543395716,0.3078986874570086,2.3892960110169423,2.7230976793465427,2.875782384316448,3.0699014466214436,3.6393808067495343,3584.9659637775408,0.9997975892079877
mu[10],2.8105178818303167,0.0042603682255749255,0.25360118418715083,2.3446908990979445,2.6493812191921364,2.7957468738213604,2.9480410191851734,3.3878710426322955,3543.302905101716,0.9996623736309199
mu[11],2.8243360959880595,0.0038154337002192376,0.21633538570966504,2.442855911784945,2.681996960041108,2.806642126760859,2.9449836075320412,3.3214103150842638,3214.898765059437,1.0007026233408673
alpha[1],0.07860461162115148,0.0017275697566560696,0.10636169228601246,7.103463171941698e-05,0.009163429630650055,0.03871779074133641,0.1061451910986472,0.3793378227038079,3790.5243613308153,1.0001551299174742
alpha[2],3.077099309981281,0.011737881962502849,0.6810167131556842,1.6378997183633246,2.643104600182104,3.114570692599672,3.5557307479299296,4.283687342352696,3366.17015210418,0.9999814821478142
alpha[3],0.06664503585296662,0.0015066777480480281,0.08972205815202013,9.800097511508801e-05,0.007255331552754121,0.03028463546136787,0.09147799022359085,0.31592067896249476,3546.1549334259644,0.998395846348032
alpha[4],0.08997693060020082,0.0020239946285370634,0.1241405388253217,6.997792772085973e-05,0.009602793381468522,0.04107440303525384,0.12237187741413408,0.4500139263348968,3761.9112101261167,0.9991394566860884
alpha[5],0.17823794888271277,0.004185851757740238,0.25092592889149734,0.00015273508450979698,0.016417089198708892,0.07984867933438915,0.24002492878070408,0.900289780694731,3593.547531778333,0.9993221010354646
kappa,0.33058255626494143,0.0034560641242576164,0.156655759833251,0.08166879199141153,0.22114834549185886,0.30899145912033854,0.41299439369024515,0.7090396331448452,2054.608834361209,1.000892369869238
y[1],47.58589044618644,0.432777761151557,26.75412152616966,14.9597879816465,29.764246082015333,41.96824395807284,57.748367062137454,116.58072796666559,3821.6553571277295,0.9988941001636389
y[2],67.27879857685315,0.5495124009247729,34.24111270921033,20.691787781421354,43.80332263063823,60.90194340971683,82.9286331562531,153.13258024586594,3882.761753956206,0.9989597145496737
y[3],83.5222755783906,0.5899454695719756,35.93379000767293,28.197212670367442,59.040250123098204,79.09090353612685,102.86246100024252,167.97162529098506,3710.0717644611914,1.000248203099095
y[4],50.27097923819316,0.31307904205925,19.521865871014565,20.020675477604698,36.56415797856518,47.76105909495797,60.536327729464006,96.61893808358968,3888.07520291105,0.9992615343652756
y[5],25.009353989857868,0.21701735433267816,13.5221947357974,6.29476144004483,15.829734883250213,22.668993525964623,31.114834880688008,57.6253285220127,3882.446167293026,0.9998407164827726
y[6],34.74823137954299,0.2993904954742612,15.256448680041522,12.738048950505362,23.710291094291694,31.908455441982934,43.42659082981882,71.12524231651747,2596.754464471624,0.9999981561131878
y[7],31.189187881082265,0.34980496984838877,20.734095728856953,9.468169395053145,18.242673116162898,25.989830271653446,37.60740533736167,86.32001079439706,3513.3243672386093,1.001054508109232
y[8],101.36575893089544,0.9007810188748606,45.836641325440816,34.05895319605045,68.14087413566303,94.02696412120312,127.23212419292327,215.04287492083324,2589.3283244459103,0.9996446420370537
y[9],28.848908611866914,0.26052248256220206,16.208963909646403,7.31319686744022,18.423627611908444,25.863033953912726,35.33727538382744,69.87284607548017,3870.9725761354716,0.9993266937376537
y[10],26.413205515124815,0.23133437748419147,14.413864384949528,7.969157404960599,16.727331263582826,23.2713016052001,32.4066841506371,64.07687719473873,3882.223295661909,0.9998883528986642
y[11],110.36643929258523,0.6821155586012171,42.93983174742093,45.28255388909483,81.55956379395013,104.38713159438615,131.09678156300583,214.0881463039796,3962.823826829193,0.9998774850836708
phi_mu,3.8418681425468892,0.03219908840762305,1.9756217400163798,0.2745998162849579,2.305944594162513,3.9988637651431023,5.307521228623235,7.4118351512757945,3764.6138883404756,0.9999453361263686
phi_tau,5.789749391778961,0.21006957011847743,13.043891421676863,0.22216856184132655,1.7554870165431338,3.5734697947947787,6.528576414541744,23.41446018748163,3855.5652440953713,1.0006909280695944
phi_eta,0.6993675041023921,0.008457746946961504,0.5352511683497158,0.029465716853315976,0.2847501019280758,0.5835136353061601,1.0002479856144348,2.0160063986290555,4005.0309243614215,0.9991996025856368
tau,55.919553109800525,0.288734066709497,18.196702417035606,28.312827906374032,43.09279997427386,53.09421149066951,65.8001519332721,99.54485623237136,3971.8179126191135,1.0004342969980118
convolution,127803.6129257274,22821.401840264734,1388165.6017890244,314.3089836910835,2559.709265948496,8108.754557613967,29194.660426486407,581238.401401084,3699.9675984796118,1.00023599462601
"prediction[1,1]",47.58589044618644,0.432777761151557,26.75412152616966,14.9597879816465,29.764246082015333,41.96824395807284,57.748367062137454,116.58072796666559,3821.6553571277295,0.9988941001636389
"prediction[2,1]",47.58589044618644,0.432777761151557,26.75412152616966,14.9597879816465,29.764246082015333,41.96824395807284,57.748367062137454,116.58072796666559,3821.6553571277295,0.9988941001636389
"prediction[3,1]",47.58589044618644,0.432777761151557,26.75412152616966,14.9597879816465,29.764246082015333,41.96824395807284,57.748367062137454,116.58072796666559,3821.6553571277295,0.9988941001636389
"prediction[4,1]",47.58589044618644,0.432777761151557,26.75412152616966,14.9597879816465,29.764246082015333,41.96824395807284,57.748367062137454,116.58072796666559,3821.6553571277295,0.9988941001636389
"prediction[5,1]",47.58589044618644,0.432777761151557,26.75412152616966,14.9597879816465,29.764246082015333,41.96824395807284,57.748367062137454,116.58072796666559,3821.6553571277295,0.9988941001636389
"prediction[6,1]",47.58589044618644,0.432777761151557,26.75412152616966,14.9597879816465,29.764246082015333,41.96824395807284,57.748367062137454,116.58072796666559,3821.6553571277295,0.9988941001636389
"prediction[7,1]",95.56390081677038,0.6501776996600983,40.22859756974496,38.63743651508282,67.36144742044279,89.02168398809317,114.47165015511496,199.92942933631488,3828.2972030684946,0.9989362680049721
"prediction[8,1]",98.84265765707443,0.6802932527633897,41.96993035539668,39.95847689359496,69.603482662894,91.85108164458329,118.64027601423803,205.32522857304133,3806.134839357884,0.9990678127412593
"prediction[9,1]",141.56517814388374,0.8884239373486554,54.942681628779134,61.56518362197407,103.17482174727213,133.19689521807862,168.6294890549289,282.67647372387466,3824.539952599633,0.999019034900084
"prediction[10,1]",167.7361840318829,1.0032410594453902,61.95240516248013,76.10472327151709,124.31794601022199,158.55145741125472,199.67330935509045,323.5859960197074,3813.341912645411,0.9991359561811121
