,date,new_confirmed_cases,new_deaths,country
1685,2020-04-20,9,0.0,Skåne
1696,2020-04-21,7,13.0,Skåne
1718,2020-04-22,20,1.0,Skåne
1739,2020-04-23,22,0.0,Skåne
1761,2020-04-24,38,3.0,Skåne
1782,2020-04-25,12,1.0,Skåne
1804,2020-04-26,23,0.0,Skåne
1833,2020-04-27,34,1.0,Skåne
1852,2020-04-28,34,6.0,Skåne
1877,2020-04-29,37,0.0,Skåne
1893,2020-04-30,0,1.0,Skåne
11,2020-02-04,0,0.0,Stockholm
32,2020-02-05,0,0.0,Stockholm
53,2020-02-06,0,0.0,Stockholm
74,2020-02-07,0,0.0,Stockholm
95,2020-02-08,0,0.0,Stockholm
116,2020-02-09,0,0.0,Stockholm
137,2020-02-10,0,0.0,Stockholm
158,2020-02-11,0,0.0,Stockholm
179,2020-02-12,0,0.0,Stockholm
200,2020-02-13,0,0.0,Stockholm
221,2020-02-14,0,0.0,Stockholm
242,2020-02-15,0,0.0,Stockholm
263,2020-02-16,0,0.0,Stockholm
284,2020-02-17,0,0.0,Stockholm
305,2020-02-18,0,0.0,Stockholm
326,2020-02-19,0,0.0,Stockholm
347,2020-02-20,0,0.0,Stockholm
368,2020-02-21,0,0.0,Stockholm
389,2020-02-22,0,0.0,Stockholm
410,2020-02-23,0,0.0,Stockholm
431,2020-02-24,0,0.0,Stockholm
452,2020-02-25,0,0.0,Stockholm
473,2020-02-26,0,0.0,Stockholm
494,2020-02-27,1,0.0,Stockholm
515,2020-02-28,2,0.0,Stockholm
536,2020-02-29,1,0.0,Stockholm
557,2020-03-01,0,0.0,Stockholm
578,2020-03-02,1,0.0,Stockholm
599,2020-03-03,10,0.0,Stockholm
620,2020-03-04,21,0.0,Stockholm
641,2020-03-05,22,0.0,Stockholm
662,2020-03-06,36,0.0,Stockholm
683,2020-03-07,21,0.0,Stockholm
704,2020-03-08,29,0.0,Stockholm
725,2020-03-09,64,0.0,Stockholm
746,2020-03-10,26,0.0,Stockholm
767,2020-03-11,32,0.461139896373057,Stockholm
788,2020-03-12,42,0.0,Stockholm
809,2020-03-13,31,0.461139896373057,Stockholm
830,2020-03-14,18,0.461139896373057,Stockholm
851,2020-03-15,17,0.922279792746114,Stockholm
872,2020-03-16,34,0.922279792746114,Stockholm
893,2020-03-17,35,0.461139896373057,Stockholm
914,2020-03-18,58,2.7668393782383425,Stockholm
935,2020-03-19,66,3.2279792746113993,Stockholm
956,2020-03-20,84,4.1502590673575135,Stockholm
977,2020-03-21,71,3.689119170984456,Stockholm
998,2020-03-22,59,5.533678756476685,Stockholm
1019,2020-03-23,99,5.072538860103627,Stockholm
1040,2020-03-24,105,9.683937823834198,Stockholm
1061,2020-03-25,154,10.145077720207254,Stockholm
1082,2020-03-26,132,14.295336787564766,Stockholm
1103,2020-03-27,176,14.756476683937825,Stockholm
1124,2020-03-28,147,16.139896373057,Stockholm
1145,2020-03-29,150,17.984455958549226,Stockholm
1166,2020-03-30,171,19.829015544041454,Stockholm
1187,2020-03-31,209,22.595854922279795,Stockholm
1208,2020-04-01,205,24.440414507772022,Stockholm
1287,2020-04-02,217,178.0,Stockholm
1318,2020-04-03,245,26.0,Stockholm
1321,2020-04-04,129,21.0,Stockholm
1360,2020-04-05,172,26.0,Stockholm
1383,2020-04-06,131,52.0,Stockholm
1388,2020-04-07,243,78.0,Stockholm
1408,2020-04-08,271,38.0,Stockholm
1440,2020-04-09,240,67.0,Stockholm
1463,2020-04-10,148,24.0,Stockholm
1485,2020-04-11,201,13.0,Stockholm
1510,2020-04-12,182,5.0,Stockholm
1538,2020-04-13,200,15.0,Stockholm
1547,2020-04-14,179,73.0,Stockholm
1570,2020-04-15,215,86.0,Stockholm
1594,2020-04-16,221,93.0,Stockholm
1611,2020-04-17,221,21.0,Stockholm
1633,2020-04-18,180,81.0,Stockholm
1654,2020-04-19,192,24.0,Stockholm
1684,2020-04-20,210,23.0,Stockholm
1697,2020-04-21,163,78.0,Stockholm
1730,2020-04-22,288,48.0,Stockholm
1740,2020-04-23,286,58.0,Stockholm
1762,2020-04-24,224,64.0,Stockholm
1783,2020-04-25,139,16.0,Stockholm
1805,2020-04-26,110,1.0,Stockholm
1826,2020-04-27,196,28.0,Stockholm
1848,2020-04-28,222,50.0,Stockholm
1870,2020-04-29,224,32.0,Stockholm
1900,2020-04-30,55,87.0,Stockholm
12,2020-02-04,0,0.0,Sörmland
33,2020-02-05,0,0.0,Sörmland
54,2020-02-06,0,0.0,Sörmland
75,2020-02-07,0,0.0,Sörmland
96,2020-02-08,0,0.0,Sörmland
117,2020-02-09,0,0.0,Sörmland
138,2020-02-10,0,0.0,Sörmland
159,2020-02-11,0,0.0,Sörmland
180,2020-02-12,0,0.0,Sörmland
201,2020-02-13,0,0.0,Sörmland
222,2020-02-14,0,0.0,Sörmland
243,2020-02-15,0,0.0,Sörmland
264,2020-02-16,0,0.0,Sörmland
285,2020-02-17,0,0.0,Sörmland
306,2020-02-18,0,0.0,Sörmland
327,2020-02-19,0,0.0,Sörmland
348,2020-02-20,0,0.0,Sörmland
369,2020-02-21,0,0.0,Sörmland
390,2020-02-22,0,0.0,Sörmland
411,2020-02-23,0,0.0,Sörmland
432,2020-02-24,0,0.0,Sörmland
453,2020-02-25,0,0.0,Sörmland
474,2020-02-26,0,0.0,Sörmland
495,2020-02-27,0,0.0,Sörmland
516,2020-02-28,0,0.0,Sörmland
537,2020-02-29,0,0.0,Sörmland
558,2020-03-01,0,0.0,Sörmland
579,2020-03-02,0,0.0,Sörmland
600,2020-03-03,0,0.0,Sörmland
621,2020-03-04,0,0.0,Sörmland
642,2020-03-05,0,0.0,Sörmland
663,2020-03-06,0,0.0,Sörmland
684,2020-03-07,0,0.0,Sörmland
705,2020-03-08,0,0.0,Sörmland
726,2020-03-09,1,0.0,Sörmland
747,2020-03-10,0,0.0,Sörmland
768,2020-03-11,6,0.06994818652849741,Sörmland
789,2020-03-12,3,0.0,Sörmland
810,2020-03-13,6,0.06994818652849741,Sörmland
831,2020-03-14,1,0.06994818652849741,Sörmland
852,2020-03-15,4,0.13989637305699482,Sörmland
873,2020-03-16,12,0.13989637305699482,Sörmland
894,2020-03-17,5,0.06994818652849741,Sörmland
915,2020-03-18,0,0.4196891191709845,Sörmland
936,2020-03-19,5,0.4896373056994819,Sörmland
957,2020-03-20,4,0.6295336787564767,Sörmland
978,2020-03-21,6,0.5595854922279793,Sörmland
999,2020-03-22,11,0.839378238341969,Sörmland
1020,2020-03-23,2,0.7694300518134715,Sörmland
1041,2020-03-24,14,1.4689119170984455,Sörmland
1062,2020-03-25,37,1.538860103626943,Sörmland
1083,2020-03-26,16,2.16839378238342,Sörmland
1104,2020-03-27,26,2.238341968911917,Sörmland
1125,2020-03-28,8,2.4481865284974096,Sörmland
1146,2020-03-29,4,2.727979274611399,Sörmland
1167,2020-03-30,60,3.007772020725389,Sörmland
1188,2020-03-31,49,3.4274611398963732,Sörmland
1209,2020-04-01,49,3.707253886010363,Sörmland
1288,2020-04-02,34,27.0,Sörmland
1316,2020-04-03,59,8.0,Sörmland
1320,2020-04-04,17,10.0,Sörmland
1349,2020-04-05,27,0.0,Sörmland
1375,2020-04-06,17,5.0,Sörmland
1387,2020-04-07,42,14.0,Sörmland
1422,2020-04-08,33,4.0,Sörmland
1439,2020-04-09,38,10.0,Sörmland
1452,2020-04-10,41,4.0,Sörmland
1484,2020-04-11,22,1.0,Sörmland
1509,2020-04-12,14,0.0,Sörmland
1531,2020-04-13,20,0.0,Sörmland
1549,2020-04-14,16,8.0,Sörmland
1572,2020-04-15,42,22.0,Sörmland
1593,2020-04-16,47,3.0,Sörmland
1612,2020-04-17,64,2.0,Sörmland
1634,2020-04-18,8,7.0,Sörmland
1655,2020-04-19,13,0.0,Sörmland
1683,2020-04-20,14,3.0,Sörmland
1698,2020-04-21,55,8.0,Sörmland
1727,2020-04-22,50,11.0,Sörmland
1741,2020-04-23,26,3.0,Sörmland
1763,2020-04-24,53,3.0,Sörmland
1784,2020-04-25,8,0.0,Sörmland
1806,2020-04-26,8,0.0,Sörmland
1827,2020-04-27,10,5.0,Sörmland
1849,2020-04-28,58,0.0,Sörmland
1871,2020-04-29,34,4.0,Sörmland
1899,2020-04-30,16,3.0,Sörmland
1218,2020-02-04,1,0.0,Totalt_antal_fall
1219,2020-02-05,0,0.0,Totalt_antal_fall
1220,2020-02-06,0,0.0,Totalt_antal_fall
1221,2020-02-07,0,0.0,Totalt_antal_fall
1222,2020-02-08,0,0.0,Totalt_antal_fall
1223,2020-02-09,0,0.0,Totalt_antal_fall
1224,2020-02-10,0,0.0,Totalt_antal_fall
1225,2020-02-11,0,0.0,Totalt_antal_fall
1226,2020-02-12,0,0.0,Totalt_antal_fall
1227,2020-02-13,0,0.0,Totalt_antal_fall
1228,2020-02-14,0,0.0,Totalt_antal_fall
1229,2020-02-15,0,0.0,Totalt_antal_fall
1230,2020-02-16,0,0.0,Totalt_antal_fall
1231,2020-02-17,0,0.0,Totalt_antal_fall
1232,2020-02-18,0,0.0,Totalt_antal_fall
1233,2020-02-19,0,0.0,Totalt_antal_fall
1234,2020-02-20,0,0.0,Totalt_antal_fall
1235,2020-02-21,0,0.0,Totalt_antal_fall
1236,2020-02-22,0,0.0,Totalt_antal_fall
1237,2020-02-23,0,0.0,Totalt_antal_fall
1238,2020-02-24,0,0.0,Totalt_antal_fall
1239,2020-02-25,0,0.0,Totalt_antal_fall
1240,2020-02-26,1,0.0,Totalt_antal_fall
1241,2020-02-27,1,0.0,Totalt_antal_fall
1242,2020-02-28,8,0.0,Totalt_antal_fall
1243,2020-02-29,3,0.0,Totalt_antal_fall
1244,2020-03-01,0,0.0,Totalt_antal_fall
1245,2020-03-02,5,0.0,Totalt_antal_fall
1246,2020-03-03,13,0.0,Totalt_antal_fall
1247,2020-03-04,30,0.0,Totalt_antal_fall
1248,2020-03-05,25,0.0,Totalt_antal_fall
1249,2020-03-06,59,0.0,Totalt_antal_fall
1250,2020-03-07,33,0.0,Totalt_antal_fall
1251,2020-03-08,46,0.0,Totalt_antal_fall
1252,2020-03-09,101,0.0,Totalt_antal_fall
1253,2020-03-10,98,0.0,Totalt_antal_fall
1254,2020-03-11,196,1.0,Totalt_antal_fall
1255,2020-03-12,151,0.0,Totalt_antal_fall
1256,2020-03-13,152,1.0,Totalt_antal_fall
1257,2020-03-14,71,1.0,Totalt_antal_fall
1258,2020-03-15,69,2.0,Totalt_antal_fall
1259,2020-03-16,83,2.0,Totalt_antal_fall
1260,2020-03-17,119,1.0,Totalt_antal_fall
1261,2020-03-18,145,6.0,Totalt_antal_fall
1262,2020-03-19,143,7.0,Totalt_antal_fall
1263,2020-03-20,180,9.0,Totalt_antal_fall
1264,2020-03-21,134,8.0,Totalt_antal_fall
1265,2020-03-22,117,12.0,Totalt_antal_fall
1266,2020-03-23,182,11.0,Totalt_antal_fall
1267,2020-03-24,230,21.0,Totalt_antal_fall
1268,2020-03-25,314,22.0,Totalt_antal_fall
1269,2020-03-26,286,31.0,Totalt_antal_fall
1270,2020-03-27,366,32.0,Totalt_antal_fall
1271,2020-03-28,300,35.0,Totalt_antal_fall
1272,2020-03-29,281,39.0,Totalt_antal_fall
1273,2020-03-30,415,43.0,Totalt_antal_fall
1274,2020-03-31,475,49.0,Totalt_antal_fall
1275,2020-04-01,486,53.0,Totalt_antal_fall
1276,2020-04-02,554,-104.0,Totalt_antal_fall
1306,2020-04-03,601,51.0,Totalt_antal_fall
1339,2020-04-04,357,40.0,Totalt_antal_fall
1363,2020-04-05,340,28.0,Totalt_antal_fall
1384,2020-04-06,389,76.0,Totalt_antal_fall
1401,2020-04-07,738,114.0,Totalt_antal_fall
1429,2020-04-08,654,96.0,Totalt_antal_fall
1451,2020-04-09,645,106.0,Totalt_antal_fall
1473,2020-04-10,454,77.0,Totalt_antal_fall
1495,2020-04-11,395,17.0,Totalt_antal_fall
1500,2020-04-12,464,12.0,Totalt_antal_fall
1522,2020-04-13,437,20.0,Totalt_antal_fall
1560,2020-04-14,479,114.0,Totalt_antal_fall
1583,2020-04-15,604,170.0,Totalt_antal_fall
1605,2020-04-16,623,130.0,Totalt_antal_fall
1627,2020-04-17,688,67.0,Totalt_antal_fall
1649,2020-04-18,532,111.0,Totalt_antal_fall
1671,2020-04-19,389,29.0,Totalt_antal_fall
1693,2020-04-20,461,40.0,Totalt_antal_fall
1715,2020-04-21,708,185.0,Totalt_antal_fall
1736,2020-04-22,721,172.0,Totalt_antal_fall
1759,2020-04-23,747,84.0,Totalt_antal_fall
1781,2020-04-24,769,131.0,Totalt_antal_fall
1803,2020-04-25,474,40.0,Totalt_antal_fall
1825,2020-04-26,297,2.0,Totalt_antal_fall
1839,2020-04-27,543,80.0,Totalt_antal_fall
1868,2020-04-28,750,81.0,Totalt_antal_fall
1887,2020-04-29,774,107.0,Totalt_antal_fall
1911,2020-04-30,186,124.0,Totalt_antal_fall
13,2020-02-04,0,0.0,Uppsala
34,2020-02-05,0,0.0,Uppsala
55,2020-02-06,0,0.0,Uppsala
76,2020-02-07,0,0.0,Uppsala
97,2020-02-08,0,0.0,Uppsala
118,2020-02-09,0,0.0,Uppsala
139,2020-02-10,0,0.0,Uppsala
160,2020-02-11,0,0.0,Uppsala
181,2020-02-12,0,0.0,Uppsala
202,2020-02-13,0,0.0,Uppsala
223,2020-02-14,0,0.0,Uppsala
244,2020-02-15,0,0.0,Uppsala
265,2020-02-16,0,0.0,Uppsala
286,2020-02-17,0,0.0,Uppsala
307,2020-02-18,0,0.0,Uppsala
328,2020-02-19,0,0.0,Uppsala
349,2020-02-20,0,0.0,Uppsala
370,2020-02-21,0,0.0,Uppsala
391,2020-02-22,0,0.0,Uppsala
412,2020-02-23,0,0.0,Uppsala
433,2020-02-24,0,0.0,Uppsala
454,2020-02-25,0,0.0,Uppsala
475,2020-02-26,0,0.0,Uppsala
496,2020-02-27,0,0.0,Uppsala
517,2020-02-28,2,0.0,Uppsala
538,2020-02-29,0,0.0,Uppsala
559,2020-03-01,0,0.0,Uppsala
580,2020-03-02,0,0.0,Uppsala
601,2020-03-03,0,0.0,Uppsala
622,2020-03-04,0,0.0,Uppsala
643,2020-03-05,2,0.0,Uppsala
664,2020-03-06,1,0.0,Uppsala
685,2020-03-07,1,0.0,Uppsala
706,2020-03-08,1,0.0,Uppsala
727,2020-03-09,0,0.0,Uppsala
748,2020-03-10,4,0.0,Uppsala
769,2020-03-11,4,0.018134715025906738,Uppsala
790,2020-03-12,11,0.0,Uppsala
811,2020-03-13,10,0.018134715025906738,Uppsala
832,2020-03-14,4,0.018134715025906738,Uppsala
853,2020-03-15,0,0.036269430051813475,Uppsala
874,2020-03-16,2,0.036269430051813475,Uppsala
895,2020-03-17,5,0.018134715025906738,Uppsala
916,2020-03-18,17,0.10880829015544041,Uppsala
937,2020-03-19,5,0.12694300518134716,Uppsala
958,2020-03-20,1,0.16321243523316065,Uppsala
979,2020-03-21,2,0.1450777202072539,Uppsala
1000,2020-03-22,5,0.21761658031088082,Uppsala
1021,2020-03-23,8,0.1994818652849741,Uppsala
1042,2020-03-24,11,0.38082901554404147,Uppsala
1063,2020-03-25,15,0.3989637305699482,Uppsala
1084,2020-03-26,12,0.5621761658031089,Uppsala
1105,2020-03-27,20,0.5803108808290156,Uppsala
1126,2020-03-28,7,0.6347150259067359,Uppsala
1147,2020-03-29,11,0.7072538860103628,Uppsala
1168,2020-03-30,21,0.7797927461139897,Uppsala
1189,2020-03-31,15,0.8886010362694301,Uppsala
1210,2020-04-01,25,0.961139896373057,Uppsala
1289,2020-04-02,28,7.0,Uppsala
1315,2020-04-03,38,2.0,Uppsala
1341,2020-04-04,11,0.0,Uppsala
1348,2020-04-05,9,0.0,Uppsala
1376,2020-04-06,31,0.0,Uppsala
1407,2020-04-07,37,1.0,Uppsala
1424,2020-04-08,29,0.0,Uppsala
1438,2020-04-09,29,4.0,Uppsala
1464,2020-04-10,4,16.0,Uppsala
1492,2020-04-11,15,0.0,Uppsala
1508,2020-04-12,13,0.0,Uppsala
1532,2020-04-13,13,0.0,Uppsala
1556,2020-04-14,39,1.0,Uppsala
1573,2020-04-15,32,4.0,Uppsala
1592,2020-04-16,37,0.0,Uppsala
1621,2020-04-17,44,6.0,Uppsala
1635,2020-04-18,18,0.0,Uppsala
1656,2020-04-19,18,0.0,Uppsala
1682,2020-04-20,32,0.0,Uppsala
1699,2020-04-21,32,23.0,Uppsala
1726,2020-04-22,32,0.0,Uppsala
1742,2020-04-23,41,2.0,Uppsala
1764,2020-04-24,55,3.0,Uppsala
1785,2020-04-25,12,1.0,Uppsala
1816,2020-04-26,8,0.0,Uppsala
1828,2020-04-27,35,14.0,Uppsala
1850,2020-04-28,52,2.0,Uppsala
1872,2020-04-29,22,8.0,Uppsala
1898,2020-04-30,0,0.0,Uppsala
14,2020-02-04,0,0.0,Värmland
35,2020-02-05,0,0.0,Värmland
56,2020-02-06,0,0.0,Värmland
77,2020-02-07,0,0.0,Värmland
98,2020-02-08,0,0.0,Värmland
119,2020-02-09,0,0.0,Värmland
140,2020-02-10,0,0.0,Värmland
161,2020-02-11,0,0.0,Värmland
182,2020-02-12,0,0.0,Värmland
203,2020-02-13,0,0.0,Värmland
224,2020-02-14,0,0.0,Värmland
245,2020-02-15,0,0.0,Värmland
266,2020-02-16,0,0.0,Värmland
287,2020-02-17,0,0.0,Värmland
308,2020-02-18,0,0.0,Värmland
329,2020-02-19,0,0.0,Värmland
350,2020-02-20,0,0.0,Värmland
371,2020-02-21,0,0.0,Värmland
392,2020-02-22,0,0.0,Värmland
413,2020-02-23,0,0.0,Värmland
434,2020-02-24,0,0.0,Värmland
455,2020-02-25,0,0.0,Värmland
476,2020-02-26,0,0.0,Värmland
497,2020-02-27,0,0.0,Värmland
518,2020-02-28,0,0.0,Värmland
539,2020-02-29,0,0.0,Värmland
560,2020-03-01,0,0.0,Värmland
581,2020-03-02,0,0.0,Värmland
602,2020-03-03,0,0.0,Värmland
623,2020-03-04,0,0.0,Värmland
644,2020-03-05,0,0.0,Värmland
665,2020-03-06,11,0.0,Värmland
686,2020-03-07,0,0.0,Värmland
707,2020-03-08,0,0.0,Värmland
728,2020-03-09,7,0.0,Värmland
749,2020-03-10,3,0.0,Värmland
770,2020-03-11,2,0.0025906735751295338,Värmland
791,2020-03-12,4,0.0,Värmland
812,2020-03-13,3,0.0025906735751295338,Värmland
833,2020-03-14,1,0.0025906735751295338,Värmland
854,2020-03-15,1,0.0051813471502590676,Värmland
875,2020-03-16,2,0.0051813471502590676,Värmland
896,2020-03-17,1,0.0025906735751295338,Värmland
917,2020-03-18,1,0.015544041450777202,Värmland
938,2020-03-19,0,0.018134715025906738,Värmland
959,2020-03-20,2,0.023316062176165803,Värmland
980,2020-03-21,1,0.02072538860103627,Värmland
1001,2020-03-22,1,0.031088082901554404,Värmland
1022,2020-03-23,2,0.02849740932642487,Värmland
1043,2020-03-24,3,0.054404145077720206,Värmland
1064,2020-03-25,0,0.05699481865284974,Värmland
1085,2020-03-26,0,0.08031088082901554,Värmland
1106,2020-03-27,1,0.08290155440414508,Värmland
1127,2020-03-28,3,0.09067357512953368,Värmland
1148,2020-03-29,1,0.10103626943005183,Värmland
1169,2020-03-30,1,0.11139896373056996,Värmland
1190,2020-03-31,0,0.12694300518134716,Värmland
1211,2020-04-01,2,0.1373056994818653,Värmland
1290,2020-04-02,0,1.0,Värmland
1314,2020-04-03,1,0.0,Värmland
1333,2020-04-04,1,0.0,Värmland
1347,2020-04-05,1,0.0,Värmland
1377,2020-04-06,2,0.0,Värmland
1402,2020-04-07,7,0.0,Värmland
1419,2020-04-08,1,0.0,Värmland
1437,2020-04-09,4,0.0,Värmland
1465,2020-04-10,3,0.0,Värmland
1483,2020-04-11,2,0.0,Värmland
1507,2020-04-12,4,0.0,Värmland
1533,2020-04-13,3,0.0,Värmland
1550,2020-04-14,2,0.0,Värmland
1574,2020-04-15,3,2.0,Värmland
1591,2020-04-16,7,0.0,Värmland
1613,2020-04-17,3,0.0,Värmland
1636,2020-04-18,3,0.0,Värmland
1664,2020-04-19,4,0.0,Värmland
1681,2020-04-20,7,0.0,Värmland
1707,2020-04-21,7,1.0,Värmland
1725,2020-04-22,5,1.0,Värmland
1743,2020-04-23,3,0.0,Värmland
1771,2020-04-24,4,0.0,Värmland
1786,2020-04-25,5,0.0,Värmland
1808,2020-04-26,2,0.0,Värmland
1829,2020-04-27,8,3.0,Värmland
1859,2020-04-28,17,0.0,Värmland
1881,2020-04-29,14,0.0,Värmland
1897,2020-04-30,3,2.0,Värmland
15,2020-02-04,0,0.0,Västerbotten
36,2020-02-05,0,0.0,Västerbotten
57,2020-02-06,0,0.0,Västerbotten
78,2020-02-07,0,0.0,Västerbotten
99,2020-02-08,0,0.0,Västerbotten
120,2020-02-09,0,0.0,Västerbotten
141,2020-02-10,0,0.0,Västerbotten
162,2020-02-11,0,0.0,Västerbotten
183,2020-02-12,0,0.0,Västerbotten
204,2020-02-13,0,0.0,Västerbotten
225,2020-02-14,0,0.0,Västerbotten
246,2020-02-15,0,0.0,Västerbotten
267,2020-02-16,0,0.0,Västerbotten
288,2020-02-17,0,0.0,Västerbotten
309,2020-02-18,0,0.0,Västerbotten
330,2020-02-19,0,0.0,Västerbotten
351,2020-02-20,0,0.0,Västerbotten
372,2020-02-21,0,0.0,Västerbotten
393,2020-02-22,0,0.0,Västerbotten
414,2020-02-23,0,0.0,Västerbotten
435,2020-02-24,0,0.0,Västerbotten
456,2020-02-25,0,0.0,Västerbotten
477,2020-02-26,0,0.0,Västerbotten
498,2020-02-27,0,0.0,Västerbotten
519,2020-02-28,0,0.0,Västerbotten
540,2020-02-29,0,0.0,Västerbotten
561,2020-03-01,0,0.0,Västerbotten
582,2020-03-02,0,0.0,Västerbotten
603,2020-03-03,0,0.0,Västerbotten
624,2020-03-04,0,0.0,Västerbotten
645,2020-03-05,0,0.0,Västerbotten
666,2020-03-06,0,0.0,Västerbotten
687,2020-03-07,0,0.0,Västerbotten
708,2020-03-08,0,0.0,Västerbotten
729,2020-03-09,0,0.0,Västerbotten
750,2020-03-10,8,0.0,Västerbotten
771,2020-03-11,0,0.0,Västerbotten
792,2020-03-12,1,0.0,Västerbotten
813,2020-03-13,0,0.0,Västerbotten
834,2020-03-14,3,0.0,Västerbotten
855,2020-03-15,1,0.0,Västerbotten
876,2020-03-16,2,0.0,Västerbotten
897,2020-03-17,3,0.0,Västerbotten
918,2020-03-18,3,0.0,Västerbotten
939,2020-03-19,2,0.0,Västerbotten
960,2020-03-20,5,0.0,Västerbotten
981,2020-03-21,0,0.0,Västerbotten
1002,2020-03-22,1,0.0,Västerbotten
1023,2020-03-23,0,0.0,Västerbotten
1044,2020-03-24,3,0.0,Västerbotten
1065,2020-03-25,4,0.0,Västerbotten
1086,2020-03-26,3,0.0,Västerbotten
1107,2020-03-27,2,0.0,Västerbotten
1128,2020-03-28,5,0.0,Västerbotten
1149,2020-03-29,1,0.0,Västerbotten
1170,2020-03-30,7,0.0,Västerbotten
1191,2020-03-31,8,0.0,Västerbotten
1212,2020-04-01,5,0.0,Västerbotten
1291,2020-04-02,12,0.0,Västerbotten
1313,2020-04-03,17,0.0,Västerbotten
1340,2020-04-04,17,0.0,Västerbotten
1346,2020-04-05,8,0.0,Västerbotten
1378,2020-04-06,4,0.0,Västerbotten
1400,2020-04-07,14,1.0,Västerbotten
1418,2020-04-08,12,0.0,Västerbotten
1436,2020-04-09,12,0.0,Västerbotten
1466,2020-04-10,15,4.0,Västerbotten
1481,2020-04-11,2,0.0,Västerbotten
1516,2020-04-12,0,0.0,Västerbotten
1534,2020-04-13,5,2.0,Västerbotten
1551,2020-04-14,5,0.0,Västerbotten
1575,2020-04-15,14,1.0,Västerbotten
1590,2020-04-16,3,0.0,Västerbotten
1615,2020-04-17,19,2.0,Västerbotten
1637,2020-04-18,3,0.0,Västerbotten
1657,2020-04-19,7,0.0,Västerbotten
1680,2020-04-20,4,0.0,Västerbotten
1700,2020-04-21,5,1.0,Västerbotten
1722,2020-04-22,9,0.0,Västerbotten
1750,2020-04-23,12,1.0,Västerbotten
1770,2020-04-24,12,1.0,Västerbotten
1793,2020-04-25,6,0.0,Västerbotten
1807,2020-04-26,11,0.0,Västerbotten
1830,2020-04-27,4,1.0,Västerbotten
1857,2020-04-28,3,0.0,Västerbotten
1873,2020-04-29,18,1.0,Västerbotten
1896,2020-04-30,2,0.0,Västerbotten
16,2020-02-04,0,0.0,Västernorrland
37,2020-02-05,0,0.0,Västernorrland
58,2020-02-06,0,0.0,Västernorrland
79,2020-02-07,0,0.0,Västernorrland
100,2020-02-08,0,0.0,Västernorrland
121,2020-02-09,0,0.0,Västernorrland
142,2020-02-10,0,0.0,Västernorrland
163,2020-02-11,0,0.0,Västernorrland
184,2020-02-12,0,0.0,Västernorrland
205,2020-02-13,0,0.0,Västernorrland
226,2020-02-14,0,0.0,Västernorrland
247,2020-02-15,0,0.0,Västernorrland
268,2020-02-16,0,0.0,Västernorrland
289,2020-02-17,0,0.0,Västernorrland
310,2020-02-18,0,0.0,Västernorrland
331,2020-02-19,0,0.0,Västernorrland
352,2020-02-20,0,0.0,Västernorrland
373,2020-02-21,0,0.0,Västernorrland
394,2020-02-22,0,0.0,Västernorrland
415,2020-02-23,0,0.0,Västernorrland
436,2020-02-24,0,0.0,Västernorrland
457,2020-02-25,0,0.0,Västernorrland
478,2020-02-26,0,0.0,Västernorrland
499,2020-02-27,0,0.0,Västernorrland
520,2020-02-28,0,0.0,Västernorrland
541,2020-02-29,0,0.0,Västernorrland
562,2020-03-01,0,0.0,Västernorrland
583,2020-03-02,0,0.0,Västernorrland
604,2020-03-03,0,0.0,Västernorrland
625,2020-03-04,0,0.0,Västernorrland
646,2020-03-05,0,0.0,Västernorrland
667,2020-03-06,0,0.0,Västernorrland
688,2020-03-07,0,0.0,Västernorrland
709,2020-03-08,0,0.0,Västernorrland
730,2020-03-09,0,0.0,Västernorrland
751,2020-03-10,6,0.0,Västernorrland
772,2020-03-11,0,0.0051813471502590676,Västernorrland
793,2020-03-12,3,0.0,Västernorrland
814,2020-03-13,2,0.0051813471502590676,Västernorrland
835,2020-03-14,0,0.0051813471502590676,Västernorrland
856,2020-03-15,0,0.010362694300518135,Västernorrland
877,2020-03-16,1,0.010362694300518135,Västernorrland
898,2020-03-17,1,0.0051813471502590676,Västernorrland
919,2020-03-18,1,0.031088082901554404,Västernorrland
940,2020-03-19,0,0.036269430051813475,Västernorrland
961,2020-03-20,0,0.046632124352331605,Västernorrland
982,2020-03-21,0,0.04145077720207254,Västernorrland
1003,2020-03-22,0,0.06217616580310881,Västernorrland
1024,2020-03-23,2,0.05699481865284974,Västernorrland
1045,2020-03-24,2,0.10880829015544041,Västernorrland
1066,2020-03-25,2,0.11398963730569948,Västernorrland
1087,2020-03-26,3,0.16062176165803108,Västernorrland
1108,2020-03-27,2,0.16580310880829016,Västernorrland
1129,2020-03-28,2,0.18134715025906736,Västernorrland
1150,2020-03-29,9,0.20207253886010365,Västernorrland
1171,2020-03-30,6,0.2227979274611399,Västernorrland
1192,2020-03-31,13,0.2538860103626943,Västernorrland
1213,2020-04-01,2,0.2746113989637306,Västernorrland
1292,2020-04-02,1,2.0,Västernorrland
1319,2020-04-03,3,0.0,Västernorrland
1334,2020-04-04,6,0.0,Västernorrland
1345,2020-04-05,2,0.0,Västernorrland
1379,2020-04-06,4,0.0,Västernorrland
1403,2020-04-07,10,0.0,Västernorrland
1417,2020-04-08,5,3.0,Västernorrland
1435,2020-04-09,5,1.0,Västernorrland
1467,2020-04-10,8,0.0,Västernorrland
1479,2020-04-11,0,1.0,Västernorrland
1505,2020-04-12,5,1.0,Västernorrland
