Days,Date,Change
46 , 2020-02-16 , -1.721303744798888
47 , 2020-02-17 , -1.7178085991678245
48 , 2020-02-18 , -1.4967406380027768
49 , 2020-02-19 , -0.8607988904299617
50 , 2020-02-20 , -0.00868238557559664
51 , 2020-02-21 , 0.005298196948675837
52 , 2020-02-22 , -0.6085367545076323
53 , 2020-02-23 , -1.4316435506241376
54 , 2020-02-24 , -1.6269348127600587
55 , 2020-02-25 , -1.194410540915399
56 , 2020-02-26 , -0.48635228848822004
57 , 2020-02-27 , 0.08568654646323637
58 , 2020-02-28 , 0.09617198335644161
59 , 2020-02-29 , 0.11015256588071054
60 , 2020-03-01 , 0.12413314840498302
61 , 2020-03-02 , -0.6989736477115187
62 , 2020-03-03 , -0.8942649098474433
63 , 2020-03-04 , -0.46174063800278375
64 , 2020-03-05 , -1.075575589459092
65 , 2020-03-06 , -0.9255755894590957
66 , 2020-03-07 , 0.20452149791954355
67 , 2020-03-08 , -0.41280859916783186
68 , 2020-03-09 , -1.2359153952843371
69 , 2020-03-10 , -0.8033911234396776
70 , 2020-03-11 , 0.047676837725369126
71 , 2020-03-12 , 0.4404438280166289
72 , 2020-03-13 , 1.7909680998612914
73 , 2020-03-14 , 5.1121428571428496
74 , 2020-03-15 , 6.5905894590845975
75 , 2020-03-16 , 10.729986130374467
76 , 2020-03-17 , 15.331584604715658
77 , 2020-03-18 , 21.664715672676824
78 , 2020-03-19 , 23.870152565880705
79 , 2020-03-20 , 24.72122052704575
80 , 2020-03-21 , 22.935084604715655
81 , 2020-03-22 , 18.181137309292634
82 , 2020-03-23 , 17.874230235783617
83 , 2020-03-24 , 22.526385575589437
84 , 2020-03-25 , 25.624715672676817
85 , 2020-03-26 , 26.47578363384187
86 , 2020-03-27 , 26.73289528432731
87 , 2020-03-28 , 22.735832177531194
88 , 2020-03-29 , 17.60193654646323
