Days,Date,Change
46 , 2020-02-16 , 27.21303450157217
47 , 2020-02-17 , 11.302365132175762
48 , 2020-02-18 , 11.81760702953381
49 , 2020-02-19 , 12.324071708136517
50 , 2020-02-20 , 13.302000603023737
51 , 2020-02-21 , 20.07032354807679
52 , 2020-02-22 , 38.17278341397579
53 , 2020-02-23 , 40.63119056985743
54 , 2020-02-24 , 45.02689313557984
55 , 2020-02-25 , 44.442602295405926
56 , 2020-02-26 , 26.146895195168284
57 , 2020-02-27 , -7.605776393056604
58 , 2020-02-28 , -7.8204252753090415
59 , 2020-02-29 , -2.6552784490179597
60 , 2020-03-01 , 3.498659501962327
61 , 2020-03-02 , 1.3244221542404058
62 , 2020-03-03 , -4.50968025384427
63 , 2020-03-04 , -4.17039059491815
64 , 2020-03-05 , -12.014973940760097
65 , 2020-03-06 , -19.218094847018623
66 , 2020-03-07 , -14.426941032893502
67 , 2020-03-08 , 15.428184680075931
68 , 2020-03-09 , 17.8169791956812
69 , 2020-03-10 , 4.724253327398813
70 , 2020-03-11 , -10.855395483065085
71 , 2020-03-12 , -2.868816494134875
72 , 2020-03-13 , 0.7050760240635139
73 , 2020-03-14 , -3.3512957831411825
74 , 2020-03-15 , 25.803383957138923
75 , 2020-03-16 , 32.88309039723359
76 , 2020-03-17 , 32.23003758847938
77 , 2020-03-18 , 18.95776502175192
78 , 2020-03-19 , 19.08662878146132
79 , 2020-03-20 , 2.5870889747160706
80 , 2020-03-21 , -8.400666771956528
81 , 2020-03-22 , -29.290964694396184
82 , 2020-03-23 , -29.859784921535127
83 , 2020-03-24 , -20.2354503295094
84 , 2020-03-25 , -13.489861448118425
85 , 2020-03-26 , -17.613781561831473
86 , 2020-03-27 , -13.818647530017405
87 , 2020-03-28 , -1.7503623995926876
88 , 2020-03-29 , -8.448076497867886
