Days,Date,Change
46 , 2020-02-16 , -25.804013840830464
47 , 2020-02-17 , -1.6286459054210074
48 , 2020-02-18 , 3.4835155709342396
49 , 2020-02-19 , 14.34579008073816
50 , 2020-02-20 , 8.71637370242213
51 , 2020-02-21 , 5.902159169550164
52 , 2020-02-22 , 2.5185771626297453
53 , 2020-02-23 , -1.6226955017301208
54 , 2020-02-24 , -6.260062283737042
55 , 2020-02-25 , -4.088415224913514
56 , 2020-02-26 , -0.8083044982699151
57 , 2020-02-27 , 5.030903806228355
58 , 2020-02-28 , -1.8877750865052096
59 , 2020-02-29 , -9.220408304498287
60 , 2020-03-01 , -2.3925121107266594
61 , 2020-03-02 , 2.7329571466595515
62 , 2020-03-03 , 11.523842214532849
63 , 2020-03-04 , 6.860844290657418
64 , 2020-03-05 , 2.0119031141868318
65 , 2020-03-06 , 8.275570934256034
66 , 2020-03-07 , 11.583169550172993
67 , 2020-03-08 , 11.476465051903094
68 , 2020-03-09 , 9.649799307958457
69 , 2020-03-10 , 6.447989619377141
70 , 2020-03-11 , 4.049217993079563
71 , 2020-03-12 , 5.886366782006901
72 , 2020-03-13 , 7.269564013840808
73 , 2020-03-14 , 6.68850865051901
74 , 2020-03-15 , 2.963951557093406
75 , 2020-03-16 , 10.921183391003439
76 , 2020-03-17 , 14.830981314878871
77 , 2020-03-18 , 8.930538408304475
78 , 2020-03-19 , -0.3824498269896424
79 , 2020-03-20 , 1.4349065743944445
80 , 2020-03-21 , 2.5327612456747186
81 , 2020-03-22 , 7.960643598615895
82 , 2020-03-23 , 11.680590542099173
83 , 2020-03-24 , 0.31700031456430816
84 , 2020-03-25 , -8.867186851211091
85 , 2020-03-26 , -12.997995847750882
86 , 2020-03-27 , -17.253130334486755
87 , 2020-03-28 , -33.65837716262978
88 , 2020-03-29 , -44.05972318339102
