Days,Date,Change
46 , 2020-02-16 , nan
47 , 2020-02-17 , -0.7377936501023399
48 , 2020-02-18 , -0.3659561865772325
49 , 2020-02-19 , 0.026953529898531062
50 , 2020-02-20 , 0.06909803579984342
51 , 2020-02-21 , 0.11124254170115222
52 , 2020-02-22 , 0.15338704760246102
53 , 2020-02-23 , 0.19553155350377338
54 , 2020-02-24 , 1.0858342406689683
55 , 2020-02-25 , 1.9618378990462182
56 , 2020-02-26 , 2.417337223988511
57 , 2020-02-27 , 2.039353686686127
58 , 2020-02-28 , 1.4019180349287979
59 , 2020-02-29 , 0.7613215452288727
60 , 2020-03-01 , 0.4694708418622966
61 , 2020-03-02 , 0.5116153477636054
62 , 2020-03-03 , 0.5537598536649178
63 , 2020-03-04 , 0.5959043595662301
64 , 2020-03-05 , 0.6380488654675425
65 , 2020-03-06 , 1.2315839902443362
66 , 2020-03-07 , 1.5546918688210525
67 , 2020-03-08 , 0.41362937154305823
68 , 2020-03-09 , 0.2787669526588644
69 , 2020-03-10 , 1.319824049475212
70 , 2020-03-11 , 1.7755993205870937
71 , 2020-03-12 , 2.0899270937677015
72 , 2020-03-13 , 3.0613579547929177
73 , 2020-03-14 , 3.735670049213894
74 , 2020-03-15 , 3.556555899133324
75 , 2020-03-16 , 4.240087104220208
76 , 2020-03-17 , 6.328610774792049
77 , 2020-03-18 , 9.994129175558566
78 , 2020-03-19 , 11.975974565567714
79 , 2020-03-20 , 13.752014285092125
80 , 2020-03-21 , 14.481114237184807
81 , 2020-03-22 , 12.071752972431526
82 , 2020-03-23 , 11.831219894603903
83 , 2020-03-24 , 15.639297939985205
84 , 2020-03-25 , 17.924759374591716
85 , 2020-03-26 , 18.31766909106748
86 , 2020-03-27 , 18.534713296459227
87 , 2020-03-28 , 16.359454727581568
88 , 2020-03-29 , 13.65982317843301
