,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
mu[1],2.814700073647493,0.007493489701104817,0.4664672847667365,1.9655192744136447,2.5082542610729957,2.7886376823757217,3.087739224085742,3.8363152479184155,3875.0218092767213,1.0000479778425169
mu[2],3.101703225343119,0.0076753228524531385,0.44373836543877226,2.3723684604581834,2.8005199617878747,3.045793291448189,3.3422540852098654,4.1385662842907545,3342.417168351815,1.0013461733935038
mu[3],3.099810223803699,0.007665181556816107,0.4653526026445888,2.3328588537218695,2.78644233014838,3.055809660697606,3.3618234183739064,4.157961045195193,3685.6950761752937,1.0005916502931982
mu[4],3.147363404881895,0.005216988870171549,0.3071100227311693,2.608927297114324,2.934326098665977,3.127710810630985,3.3252306582655144,3.8277558057569925,3465.3584183391476,1.0002597668566269
mu[5],3.176424467227817,0.007063857496368105,0.4277026390074901,2.480012624181996,2.8694518384577075,3.1322742435901,3.4327477092222973,4.112699236485748,3666.063652334896,1.0000976681982203
mu[6],3.539026939592639,0.004267506286741317,0.25679882572147034,3.1000947750924066,3.3588815868744053,3.520239981306155,3.700101582313893,4.088738912102978,3621.076732223143,1.0000290288728824
mu[7],2.731998114031847,0.007995060935036548,0.5008556664260911,1.784475905224797,2.4247673645637455,2.711701070363492,3.016377720664373,3.8192102357370246,3924.4755420380884,1.0013974722192573
mu[8],3.5334985588641117,0.006466616285910561,0.38215818418687264,2.8914358448150175,3.258886055408327,3.492748282252851,3.7675430070108025,4.361231712261468,3492.4656725624864,1.001457869702251
mu[9],3.0788533639318847,0.007484806934792876,0.4486764009818334,2.3344794683146004,2.774962798879463,3.02482708322031,3.332525715660485,4.128636468697474,3593.397407176679,0.9995457491043203
mu[10],2.9705908020412273,0.006173018494159414,0.3685963924599378,2.333440145003733,2.714111685351747,2.9385324172422234,3.190060096268241,3.7882597526867627,3565.3896917664106,0.9998714512627956
mu[11],2.8690763343460794,0.005079451825756843,0.3027903301282169,2.3537477399236684,2.653616570434515,2.8395405467935815,3.0509126161136635,3.5422208996855167,3553.4508385220815,0.9986624843754413
alpha[1],0.09503368973474352,0.001997031159868798,0.12521961672628767,8.077268120250512e-05,0.010612194458505798,0.04572019766300936,0.13049041185794158,0.46748338432742853,3931.6518857635124,1.0000646089647427
alpha[2],3.4236798230788796,0.014900647820626238,0.8913016386300587,1.5450722628034073,2.8370598170024897,3.4605371696787146,4.054479910252017,5.081433925321993,3577.9898933947816,0.9994082696241198
alpha[3],0.08226267405540665,0.0017416593897754667,0.10897647526822318,7.683092292928155e-05,0.008495735035030157,0.03961724520123394,0.11296824232021238,0.39453726017204216,3915.0657760095705,1.0004563415983951
alpha[4],0.11393787071876335,0.0025305284144740065,0.15755383185256472,9.251696347594029e-05,0.011096907263311993,0.05233601635161296,0.15360887896301362,0.5707551007124892,3876.461755975636,0.9999480243511962
alpha[5],0.20575626318666673,0.004677119395849065,0.28668601478977707,0.00027609796807642593,0.01965913132113293,0.09797280746842008,0.27693162946254235,0.9982165069174455,3757.1289593734514,1.0001863777174378
kappa,0.5514808301377616,0.003618489086131659,0.19998373200896996,0.24036050264553946,0.4070761482173665,0.5241143538830482,0.6649038767738589,1.0087344140237573,3054.462540151675,0.9998336772728866
y[1],36.37675253274856,0.4131159388332461,25.72359884854164,8.419589801502253,19.5274564915336,29.80339008723039,45.44174945065212,101.12446463654845,3877.2120522790237,1.0006322746524303
y[2],45.700440516375856,0.42901747666465406,27.172979739620246,11.39630031015415,27.027314278037636,39.676228190163755,58.290314267608295,112.68287157644085,4011.6640959816345,1.0004549868342012
y[3],56.02136622125306,0.4830252005801944,30.12763288533581,15.386239970721014,35.20410759026675,51.014563123576096,70.49555951206654,125.7522103600057,3890.3658323751256,1.0001444939311286
y[4],31.85259146297601,0.2541568090753753,15.033502444284009,10.541700025126211,21.420853925359303,29.289587381037926,39.47578503153908,66.96653974898479,3498.7817010187005,0.9998838041981581
y[5],16.724671754507582,0.18556178498945736,11.122329284744154,3.5422814058153547,8.997663475284076,14.235720574590278,21.375651097986093,45.665269678982746,3592.6458989472517,0.9998945766445684
y[6],18.693325244533213,0.13982139741857477,8.776073171416254,6.591844909727444,12.409774487687521,17.086973757848376,23.237657739402227,39.86589958774276,3939.6096677918877,0.9999349533294698
y[7],23.555435647330068,0.2801221055381933,17.065358952224233,5.348319141483527,12.491879279653405,19.432984951058458,29.619130382903695,66.78076847387253,3711.3857093452843,1.0021286627583923
y[8],58.132557120692944,0.4819858142244398,29.558702304223612,17.536920928927874,36.7230435179343,52.29289553524947,73.7965122590392,131.57658947685982,3760.9903110525975,1.0015927069304866
y[9],20.78451624969156,0.22041541294554554,13.971154315077468,4.1019165641479525,11.4426934417727,17.67491153463009,26.207026425092664,56.8326780876306,4017.7291779171474,0.999844032829462
y[10],18.278016505389015,0.17823103076185162,11.385918871796353,4.501009696909348,10.492887199196893,15.803603172971428,22.883247180903844,48.77327057472071,4081.027605448224,1.0003070599716062
y[11],61.03578225669499,0.4542576096337797,28.217402320614756,21.07362620101892,40.91635273987539,56.15687859010998,76.56603564470267,128.27483291960638,3858.5989177432953,0.9988276201811881
phi_mu,3.4892455064636225,0.027468134461602914,1.7117382812024717,0.295301392812906,2.1729750256722076,3.6599181785494483,4.784161597499487,6.570509626930863,3883.4381907107436,0.9998584420064999
phi_tau,5.180963535582128,0.12981374122077788,8.261155666605395,0.1555588841561829,1.5598150603269139,3.2181181573448545,5.886451229025685,21.809289282805942,4049.8625020459876,0.999257854952265
phi_eta,0.6609041599751344,0.00847158872977784,0.5211229174631984,0.032354319631796316,0.2560288485100628,0.5419561151754406,0.9423745449970138,1.9430059476713966,3783.9955530256334,1.000380866496466
tau,37.87484424114214,0.22742913258649838,14.14335427968085,17.139407455646964,28.045850402115125,35.52627039022212,45.36908748904098,70.59979061198318,3867.3426312206266,0.9996361125744431
convolution,54596.60014020805,13869.02559122643,858140.7310192691,47.21495544449581,430.7756489035523,1600.9953317557233,6902.348720849031,205372.58049819182,3828.4689819635887,1.000010310805717
"prediction[1,1]",36.37675253274856,0.4131159388332461,25.72359884854164,8.419589801502253,19.5274564915336,29.80339008723039,45.44174945065212,101.12446463654845,3877.2120522790237,1.0006322746524303
"prediction[2,1]",36.37675253274856,0.4131159388332461,25.72359884854164,8.419589801502253,19.5274564915336,29.80339008723039,45.44174945065212,101.12446463654845,3877.2120522790237,1.0006322746524303
"prediction[3,1]",36.37675253274856,0.4131159388332461,25.72359884854164,8.419589801502253,19.5274564915336,29.80339008723039,45.44174945065212,101.12446463654845,3877.2120522790237,1.0006322746524303
"prediction[4,1]",36.37675253274856,0.4131159388332461,25.72359884854164,8.419589801502253,19.5274564915336,29.80339008723039,45.44174945065212,101.12446463654845,3877.2120522790237,1.0006322746524303
"prediction[5,1]",36.37675253274856,0.4131159388332461,25.72359884854164,8.419589801502253,19.5274564915336,29.80339008723039,45.44174945065212,101.12446463654845,3877.2120522790237,1.0006322746524303
"prediction[6,1]",36.37675253274856,0.4131159388332461,25.72359884854164,8.419589801502253,19.5274564915336,29.80339008723039,45.44174945065212,101.12446463654845,3877.2120522790237,1.0006322746524303
