,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
"lp0[20,3]",-1.8925052076965958,0.00784092684681618,0.48579633922094917,-3.127254812481448,-2.1010027366148067,-1.782578443450923,-1.561672559543843,-1.2945948525499094,3838.607181670579,0.999779186531273
"lp0[21,3]",-2.139932807815936,0.009837599435502158,0.6100343987504542,-3.6933962851988933,-2.3992894078311187,-1.9985869034992265,-1.7235615076828852,-1.3918379543161028,3845.301340668874,0.9998109818273886
"lp0[22,3]",-2.4558379682589933,0.012326723764299542,0.7649719003905348,-4.404480012737911,-2.7791900850919116,-2.276470778172369,-1.9310444856030666,-1.5175692828022236,3851.1961395600133,0.9998519534704583
"lp0[23,3]",-2.8737003338727236,0.015479626453611828,0.9612769030043651,-5.348644358598566,-3.2787693184460056,-2.649435647992712,-2.211215831628296,-1.6894449111201424,3856.3466168960426,0.9999078790599122
"lp0[24,3]",-3.432373126831979,0.01946553748703817,1.2094844379773726,-6.513350412259439,-3.9521083040406078,-3.153998360412011,-2.591605960374193,-1.9237649277952387,3860.715235974913,0.9999802841638711
"lp0[25,3]",-3.1285222432924646,0.020956336206315956,1.3035773969415518,-6.539830851398714,-3.641387537141174,-2.794057650001893,-2.2296132642819746,-1.6168639214884029,3869.3937732252343,1.0000110103268753
"lp0[26,3]",-5.1981406433036135,0.030596034472942676,1.9029140069067783,-9.984055771646775,-6.085817904428246,-4.791535098244959,-3.866944947968474,-2.7001595489929437,3868.192179720536,1.0001790843978497
"lp0[27,3]",-3.8558735568194744,0.02903290840224943,1.8072061917997075,-8.652285362877027,-4.589672582960867,-3.356725964491857,-2.5773477839979764,-1.8583785234213113,3874.6664646470426,1.0001784740659236
"lp0[28,3]",-8.222851889956583,0.04586061988284385,2.854435309298967,-15.15950830453706,-9.727191688113225,-7.684731260105137,-6.1851122198348465,-4.169190051127862,3874.008493870718,1.0004349892562192
"lp0[29,3]",-7.719864604944358,0.05018200652200114,3.1253152650676292,-15.401516272613133,-9.373864185170527,-7.102259675243375,-5.459054021876311,-3.3401725283101253,3878.748505865568,1.0005332046628257
"lp0[30,3]",-9.234967881847863,0.05861195131828127,3.6203129689007385,-17.947900254394945,-11.257362713174661,-8.586619348901607,-6.568966830874526,-3.9464863267990338,3815.2225088973305,1.0006759810178083
"lp0[31,3]",-11.237818185068626,0.06809149429137566,4.139685471792841,-20.991761197471487,-13.633390713104125,-10.593599799228585,-8.185408985270325,-4.943177072127613,3696.1446603848412,1.0008253843927593
"lp0[32,3]",-19.031513030338328,0.08270586043565514,4.9601234690493206,-30.13698526529403,-22.019640282622966,-18.466818376795242,-15.437173960880408,-10.907482119863893,3596.767836992574,1.0010144441000741
"lp0[33,3]",-14.344573050186812,0.08393798935799653,4.949961320973514,-25.60386214408858,-17.237192474015337,-13.772735237640125,-10.743230435472604,-6.483941547664633,3477.654928815983,1.001095065075366
"lp0[34,3]",-19.119269941698846,0.0964815584402302,5.54880787074395,-31.404911005005182,-22.515933070758773,-18.583948192920165,-15.113757277409661,-9.79673061914195,3307.5830310237898,1.001238974939224
"lp0[35,3]",-27.123578281662894,0.11005483509877462,6.190536448695481,-40.8711290971346,-31.001770433823392,-26.653052241649853,-22.635619117532507,-16.567451612489823,3164.0134075614046,1.0013578923247828
"lp0[36,3]",-27.411858543495608,0.1163738383737785,6.431369120079333,-41.79777373491741,-31.444396705051325,-26.933223067951126,-22.725188825024752,-16.41958992544793,3054.1907270171073,1.0014374421626788
"lp0[37,3]",-29.72846886309151,0.12378901987725371,6.739250043884983,-44.82085661986227,-33.94123427560477,-29.318376205073132,-24.851055592766706,-18.123783025193827,2963.8682304034915,1.0014964895324758
"lp0[38,3]",-33.173514242802874,0.13210397025689705,7.098779738139066,-48.797499293548164,-37.60894866361298,-32.70689739581373,-28.107917898201983,-20.79999264894542,2887.5908823982068,1.0015229685060871
"lp0[39,3]",-39.85103850443044,0.13828989737998587,7.6426036424885035,-56.50212730295772,-44.624599972061546,-39.304819524242625,-34.36150169546317,-26.41656769761542,3054.23018684934,1.001496015720134
"lp0[40,3]",-45.309069687822806,0.1421363728838561,8.152083890823311,-62.97090833286494,-50.46229710576751,-44.77798243948972,-39.50464727041444,-30.59570896127606,3289.476764722166,1.0014292370576552
"lp0[41,3]",-45.9906617271227,0.14424757832384164,8.446769322723188,-64.3062718642038,-51.42183161126988,-45.457017855700855,-40.014782712001605,-30.75192577631536,3428.97411213557,1.001342585703224
"lp0[42,3]",-50.10854501700877,0.1529264181566773,8.999011709942428,-69.68644715460741,-55.98608567803765,-49.59478617988337,-43.78810460368527,-33.728294054884415,3462.777609484417,1.0011950434020345
"lp0[43,3]",-53.326791591502975,0.16215073911526012,9.59211394868051,-74.14838847864264,-59.46681741476859,-52.785861747786974,-46.5469637484841,-36.05460414725937,3499.377485794622,1.0010121899224484
"lp0[44,3]",-58.84756685815005,0.1754201552531726,10.452052259189824,-81.15254802071618,-65.60771536212104,-58.22148134047438,-51.48716089949593,-39.88942472898309,3550.129234820008,1.000796408570823
"lp0[45,3]",-62.4095727773525,0.19021324237730045,11.351943014790264,-86.7282384400062,-69.71205654266288,-61.71031684863826,-54.361054649729525,-42.2464694822098,3561.7128854571815,1.0005687003209687
"lp0[46,3]",-68.64153007925,0.21069215093851562,12.60922265001956,-95.30469979088016,-76.58144651604472,-67.83099122294212,-59.76837029686358,-46.400962224896574,3581.62335404352,1.0003439181108098
"lp0[47,3]",-77.75062986060115,0.2373354787054578,14.254741833921937,-108.27565830688518,-86.5042392246101,-76.67194331202285,-67.77441276026093,-52.66345805334031,3607.392376195639,1.0001425740487209
"lp0[48,3]",-81.10311426166982,0.2626936979932676,15.863907230954341,-114.87687635935788,-90.71395947039737,-79.90220994071336,-69.78814539622955,-53.31074597249783,3646.8761497650476,0.9999499193856627
"lp0[49,3]",-88.29657667285407,0.29693998373428265,18.031489257371064,-126.94468817475959,-99.05471646126512,-86.91975374649827,-75.63868491549414,-57.15960906509403,3687.44740116733,0.9997948000081198
"lp0[50,3]",-95.14976383336034,0.3379212581640637,20.648452116094045,-139.8619352111334,-107.52580637472403,-93.41814211207566,-80.48545421200669,-59.76762606361568,3733.7391603800284,0.9996670812643063
"lp0[51,3]",-107.00639524924745,0.3915855416394645,24.060643309067707,-160.74710536880934,-121.39751592437372,-104.89544511573462,-90.05315819917112,-66.35257224700449,3775.384369702175,0.9995784649779169
"lp0[52,3]",-116.34333411792275,0.4529365018065895,27.998042941172155,-179.95897672679274,-133.05305902658628,-113.7011218427424,-96.51742703356865,-69.6001157376958,3821.0322874904086,0.9995074412985442
"lp0[53,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[54,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[55,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[56,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[57,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[58,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[59,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[60,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[61,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[62,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[63,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[64,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[65,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[66,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[67,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[68,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[69,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[70,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[71,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[72,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[73,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[74,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[75,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[76,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[77,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[78,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[79,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[80,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[81,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[82,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[83,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[84,3]",1000.0,,0.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
"lp0[1,4]",-0.9269432563087601,0.00011357963893404592,0.007026988266581382,-0.9396319390550426,-0.931884230506031,-0.9273167676817096,-0.9224075375809946,-0.9123855807891224,3827.6964489959482,1.0003565244597306
"lp0[2,4]",-0.926943255447866,0.00011357963872853198,0.007026988253866149,-0.939631938171015,-0.9318842296362138,-0.9273167668201996,-0.9224075367283555,-0.9123855799544083,3827.6964489954926,1.0003565244597452
"lp0[3,4]",-0.9270302554430961,0.00011357306456061252,0.0070246795231470645,-0.9397189997313602,-0.931972250330587,-0.9274248215602308,-0.9224745439326658,-0.9124683517940955,3825.6245213864536,1.000353246368606
"lp0[4,4]",-0.9273227712087073,0.00011357577312749061,0.007018376693054114,-0.9400117124413345,-0.9322386105537197,-0.9276959548848414,-0.9227634045446609,-0.9128151214693732,3818.5804489267193,1.0003425730969382
"lp0[5,4]",-0.9280003979982125,0.00011372907124731724,0.007012454867335979,-0.9406441218312298,-0.9329293184084766,-0.9284019464625857,-0.9234428882726233,-0.9135673838512584,3801.869216392994,1.0003200173462705
"lp0[6,4]",-0.9292627484585902,0.00011456028348717225,0.007033872557551176,-0.941932583658787,-0.9342067195533238,-0.929619390753964,-0.9246893849456483,-0.9147571044142493,3769.8218853068893,1.000286754938105
"lp0[7,4]",-0.9313021419543194,0.00011736944487382632,0.007156862502337155,-0.9442484697607627,-0.936420821315253,-0.9316800047638534,-0.9266715946225084,-0.916710701219321,3718.221401517557,1.0002588103141685
"lp0[8,4]",-0.9342831303256753,0.00012450136303355464,0.00752286755613608,-0.9479353722311843,-0.9396449920496124,-0.934534959031863,-0.9293228017215425,-0.9189850500765477,3651.057054471777,1.0002722806783415
"lp0[9,4]",-1.0769261656928713,0.00012577800435057337,0.007785656811027721,-1.0931169963606697,-1.081927554420402,-1.0764893079318933,-1.07144432864774,-1.0629473933642957,3831.608367805657,1.0003680547837164
"lp0[10,4]",-0.943902260064963,0.00016497376297970782,0.009820946978123447,-0.964563353633034,-0.9501501854836778,-0.943721409870486,-0.9372986366200543,-0.9256896558138462,3543.8633845623162,1.000524624227162
"lp0[11,4]",-0.9510544296008695,0.0002044686411514286,0.012151409286284956,-0.9779593169026899,-0.9583867384029561,-0.9501773368703788,-0.9427936362505407,-0.9297886283963782,3531.830694808391,1.000703442148806
"lp0[12,4]",-0.9602763580821221,0.00026011776738612115,0.015477599012137237,-0.9953160384995976,-0.9691702059388104,-0.9584236860920621,-0.9495867869688903,-0.9347645727915501,3540.520768945412,1.0008559254029752
"lp0[13,4]",-0.9721023348610568,0.00033458731904395566,0.019958838839386518,-1.0193107029325215,-0.9830590800930623,-0.9693496229337146,-0.9584328213942899,-0.9407692053788103,3558.3739704253394,1.0009686824942627
"lp0[14,4]",-0.987263681331598,0.00043162697497154046,0.02581953939676175,-1.0493869060957957,-1.0010718842670392,-0.983734618622349,-0.9692365832920163,-0.9479549149452283,3578.325339661407,1.0010464385723936
"lp0[15,4]",-1.0066314721771197,0.000556143838666675,0.033347820393977934,-1.0873041370988112,-1.0244918313309528,-1.0017588391247205,-0.9834971909793565,-0.9570711754331749,3595.511210808706,1.001097938179117
"lp0[16,4]",-1.0313916870604194,0.0007160969535956459,0.04296152168604528,-1.1358842213423992,-1.0541142089156799,-1.0247418065033482,-1.0012413713281727,-0.9676806311284358,3599.28021227606,1.0011307186997689
"lp0[17,4]",-1.0630461448203166,0.0009198009966566616,0.05521716478368386,-1.1985561386767714,-1.0920865513081641,-1.0541320951640873,-1.0242603280267681,-0.9824586497191379,3603.798124906364,1.0011500567688913
"lp0[18,4]",-1.1036486759717763,0.0011802346441466393,0.07090010816928238,-1.277452330669412,-1.1404369690781437,-1.0921711863140773,-1.0540101247324956,-1.0010068398391962,3608.7523386664525,1.001159576377268
"lp0[19,4]",-1.156637730735176,0.0015193308717001233,0.09133983986352838,-1.3814068799429318,-1.2040532364344039,-1.1414445408258276,-1.0926301667145388,-1.0246244251008618,3614.229836314938,1.00116115607809
"lp0[20,4]",-1.2267042125429175,0.00196881855171956,0.1184602595856312,-1.5178458853501449,-1.2879173981478955,-1.2065996148414415,-1.1441214549531438,-1.0571989248919373,3620.211753499951,1.0011559767828686
"lp0[21,4]",-1.153946397951689,0.0009569738001989328,0.05857321300519589,-1.3094682146236902,-1.1744815576390037,-1.1391437649823457,-1.116190657996987,-1.088700103303177,3746.260727195775,1.0009236178263656
"lp0[22,4]",-1.4490375741689563,0.0034204996288032604,0.20618731644117141,-1.9622173669025984,-1.5530757358356555,-1.4130704213232574,-1.3055698909276816,-1.1600369732151754,3633.6642597890896,1.001129001147682
