,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
mu[1],2.79494007772577,0.005387296542374737,0.33691019319882193,2.1346005993485795,2.593589950769962,2.7847347506070275,2.9794488143268056,3.513212693152818,3910.9884897522775,0.9998091640527187
mu[2],2.977557385076844,0.006555209725909337,0.3441985280277397,2.43180738688727,2.7540608727548195,2.9263011123869838,3.155694661754772,3.8000454802436865,2757.0512269170413,1.0018687936715316
mu[3],2.9732973460909973,0.006313700625180148,0.36022761524092645,2.3895732529769687,2.7377179822517075,2.9192375593111137,3.164924468113724,3.837347232091349,3255.2626521681623,0.9998105242125908
mu[4],2.998357163292113,0.005692249148302613,0.3273908967274433,2.472530534401775,2.783878646799195,2.950236651655376,3.169345024077631,3.7692651914213777,3307.999211402732,1.000502131886499
mu[5],3.192284204061247,0.004157297167723455,0.21572274191786545,2.8104592291613946,3.038948650113202,3.1712800307202462,3.323524272485587,3.6692037636507333,2692.5868754359326,1.002287054680887
mu[6],2.7488126208421972,0.0060222262037275065,0.36317395822895304,2.015277971744347,2.5321217798964177,2.750920150143256,2.9496948769469813,3.5012391781577015,3636.7652647338837,0.9998631832502307
mu[7],3.2532470196183803,0.005808747048140182,0.2982987772396385,2.7743401482284415,3.035355904702213,3.223297298040532,3.431804261267726,3.9168388998512076,2637.1693324665976,1.001624356825775
mu[8],2.9361900009402433,0.005521746227462413,0.3357965620103473,2.37345702480407,2.7179457614399287,2.8977490833389368,3.1207648402120993,3.7084821448848437,3698.2784298997935,1.0013894345711747
mu[9],2.847980859845277,0.005304840917065373,0.2906650669681783,2.338645217088303,2.66506091203233,2.8186675353749866,3.0027433952108007,3.506605625211331,3002.2091945794673,1.0012103183449976
mu[10],2.8823851923668777,0.004162069544330959,0.24974060519309246,2.4642037620755888,2.717488950946292,2.8577648605614554,3.016253682580219,3.4525298464161773,3600.4737952707237,1.0017561886148616
alpha[1],0.0881174986814041,0.0019402638169115677,0.1158785390892173,9.003088609770503e-05,0.00947240823966634,0.042647798849376736,0.12416544516060452,0.4138398737261395,3566.8467729148415,1.0010101762944252
alpha[2],2.847550705475693,0.014235047540885754,0.8239452779361269,1.148119929622067,2.3197885013285218,2.877165896917413,3.4137395890248836,4.390876830511932,3350.2629490088043,1.00163222738023
alpha[3],0.07290705775115376,0.0015836404452011,0.09871596078692729,5.246064702637303e-05,0.008185682098670207,0.03413742691832197,0.09868809129426107,0.3614995307106806,3885.631255820814,1.0006779056178463
alpha[4],0.10465499342856481,0.002295056971807939,0.1413026099871621,9.805785973312725e-05,0.010682157918363442,0.04865767853199971,0.1438611710515778,0.5321836439653648,3790.6477224301225,0.9995042577647222
alpha[5],0.20128369463122253,0.004209898010763187,0.26696137905695083,0.00015266632492403676,0.021708393030431518,0.09758586093791524,0.2779995916860938,0.9398320077261704,4021.181953027019,1.0013033437152228
