,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
mu[1],3.9493088094533952,0.0058143129615995295,0.6087412104624569,2.8832829930597375,3.5188293075897477,3.90098947072296,4.330814178884696,5.238365241328425,10961.464917756486,0.9998621222192104
mu[2],5.1466103563928405,0.006528873681063091,0.673648971496412,4.025753940907341,4.662463777555454,5.090146605631137,5.550159397088125,6.643292244615569,10646.10560709906,0.9998773433525405
mu[3],3.554430217906069,0.005646744371507256,0.5693818270613391,2.591172001066548,3.1562703894767976,3.5073705455737123,3.8982807673054607,4.808346996133508,10167.424310376204,0.9998280694670311
mu[4],4.530234979882021,0.002959313328271366,0.31615522430938964,3.9497123687756956,4.310456733406777,4.51444750180327,4.732971929362906,5.191800051349919,11413.499526907497,1.00032040522042
mu[5],4.104250230882611,0.004039027608802553,0.4222540945269531,3.3858809300089487,3.814464570654745,4.068286456823683,4.3607414056112965,5.027733054567813,10929.343998235972,1.0002104947588772
mu[6],3.386714983810357,0.001705798509604708,0.1812782892845727,3.0440624381639365,3.2634493770955864,3.3805937294316646,3.5046839870573816,3.757698486675784,11293.696874700085,0.9999645545664269
mu[7],3.0659329546260086,0.0045888266234657485,0.48734196563095405,2.222565081714582,2.727409944369688,3.0246997230423025,3.362139484606635,4.134555621651213,11278.837057870769,1.0000536768081953
mu[8],4.765521926386111,0.003983291760587992,0.41002031057319444,4.039514773306083,4.4789145902525895,4.739956809067554,5.02446991458158,5.63598951302246,10595.623176412644,0.9999170866311239
mu[9],2.735671194818244,0.002486512252783525,0.257006070757279,2.2916090071860067,2.5594651488151685,2.71788508378905,2.887607555428244,3.3122943858880927,10683.303260132147,1.0001620580694144
mu[10],3.2403437711339333,0.0033070253200713543,0.3480444394524318,2.643018013036462,2.996149410599613,3.210962267999881,3.4545284791677253,3.9999796184909155,11076.29104951392,0.9999421475377894
mu[11],3.8095136743654625,0.0026681348271381422,0.2667212570409156,3.3430850620281256,3.6257133328300535,3.7896066057957896,3.9698179103072704,4.388025652352904,9993.08807540132,1.000074947514379
alpha_hier[1],0.01896199457053991,0.00037869169821336024,0.04101876998479244,2.3662032584413348e-11,2.135648119682684e-05,0.0012918593046462876,0.01686311813214963,0.14386461197417902,11732.584679246642,0.9999634885228729
alpha_hier[2],0.018737290865727486,0.00037531975504667296,0.03918222045626148,4.80658245491904e-11,2.6149661434165295e-05,0.0015909524969755571,0.01685388604877351,0.14314048672535573,10898.713575550046,1.0000247540411964
alpha_hier[3],0.025084118764683392,0.0004997082104452256,0.053442598963155244,4.652739369177726e-11,2.8153098412643045e-05,0.0019580640522976556,0.022540972103488092,0.1937306408069115,11437.791352625534,1.000047306014141
alpha_hier[4],0.012435548768159452,0.00025103212949613006,0.02717141544330279,1.431348830461143e-11,1.2942258465761054e-05,0.0009230608985468616,0.011029655681718736,0.09757921342888883,11715.636950324531,0.999505449440612
alpha_hier[5],1.6736637613367766,0.0016241319321719466,0.16648483798684377,1.3368489284340868,1.5652108420994733,1.675343738342008,1.7849848681962674,1.993942622692747,10507.67823456794,0.9996136241899508
alpha_hier[6],0.026861615943908772,0.0005155866816012281,0.05369687609368301,4.5762118299138896e-11,3.616126416061516e-05,0.00237950599712433,0.025869422060313688,0.19813729959583876,10846.62587445249,1.0000298867046669
alpha_hier[7],0.16451366439366866,0.0036398539552266957,0.403522357461266,1.1503027863659786e-10,0.00012991453579222007,0.009179453313895015,0.12716478448459445,1.3206239445780663,12290.435935693517,1.000350678406541
gamma,0.41601097060101483,0.0008379981472787225,0.08662527988631719,0.2677117667497833,0.3544993808503207,0.4094165097305682,0.46848784226493234,0.6088784873422157,10685.70510560343,0.999954399478492
last_intervention[1],-0.003521198043067231,0.002019723780965683,0.21510524811656193,-0.4281109023047097,-0.14690645447136463,-0.0017970425138297578,0.13865112593063783,0.42140943084304494,11342.742022868631,0.9999217146111377
last_intervention[2],-0.0073059513843054995,0.0018593753552090346,0.19628192555526705,-0.3935037784844262,-0.1363154484436736,-0.006078863596904771,0.1236946238357882,0.3800204952778028,11143.624741079393,0.9997592203157657
last_intervention[3],-0.13784315504090702,0.002129164272063948,0.2284156787432831,-0.5959367957246301,-0.28847232454702776,-0.13739881190746234,0.014221968296003584,0.3110356993717545,11508.891142258366,0.9998852498501052
last_intervention[4],0.13661791543497284,0.0017267129388860109,0.1807940519048791,-0.21445816828871328,0.015055892437570826,0.13713262975184515,0.2566434472811971,0.4953176996574058,10962.964041344254,0.9996803492180567
last_intervention[5],0.021057876137267575,0.0018764487828400623,0.1999419758369166,-0.3722379390674358,-0.10969919636980159,0.022662601263597017,0.15547043600536062,0.4132327414370357,11353.624564331625,0.9996534544346701
last_intervention[6],-0.1405293165521769,0.001643602879924981,0.16824383704835497,-0.47462200079386385,-0.25316641881619417,-0.1400305194195876,-0.027464811617468277,0.1852603491419926,10478.148325759354,0.9998860565988016
last_intervention[7],0.15576607452102345,0.002729039096381479,0.2925103512530352,-0.3970012469494948,-0.04012458535892577,0.14647008692750904,0.34440868602027974,0.7596056365262609,11488.490350720318,1.0004895069401363
last_intervention[8],0.2368665896778119,0.0017010482364294948,0.1785975107761813,-0.11153084677745248,0.11653642661655061,0.235530239490678,0.3549237572516596,0.5910587866121256,11023.450215834779,0.999543530112643
last_intervention[9],1.325757190270077,0.002234102179298429,0.23260005309379653,0.8898765991223337,1.166860665865761,1.3173952436236442,1.4754461488774098,1.8065722105929534,10839.607446859276,1.000037096741683
last_intervention[10],0.005642473913932357,0.0019738746882843944,0.21215424646624403,-0.40094486879997415,-0.13842447835914826,0.0011373945177452181,0.14676249224027205,0.4297345691821883,11552.189439019994,0.9998547854808104
